date,market,symbol,name
2025-09-18,sz,983078,深港通运输（港币）
2025-09-18,sz,983079,深港通制药
2025-09-18,sz,983080,深港通制药（港币）
2025-09-18,sz,983081,深港通银行
2025-09-18,sz,983082,深港通银行（港币）
2025-09-18,sz,983083,深港通内房股
2025-09-18,sz,983084,深港通内房股(港币)
2025-09-18,sz,983085,深港通节能
2025-09-18,sz,983086,深港通节能(港币)
2025-09-18,sz,983087,深港通新能源车
2025-09-18,sz,983088,深港通新能源车(港币)
2025-09-18,sz,983089,深港通大湾区
2025-09-18,sz,983090,深港通大湾区(港币)
2025-09-18,sz,983091,深港通50
2025-09-18,sz,983092,深港通50（港币）
2025-09-18,sz,983101,内地生物科技
2025-09-18,sz,983102,内地生物科技(港币)
2025-09-18,sz,983103,内地医疗器械
2025-09-18,sz,983104,内地医疗器械(港币)
2025-09-18,sz,983105,内地消费电子
2025-09-18,sz,983106,内地消费电子(港币)
2025-09-18,sz,983160,低碳科技
2025-09-18,sz,983161,低碳科技(港币)
2025-09-18,sz,987001,港股50
2025-09-18,sz,987002,港股50（人民币）
2025-09-18,sz,987003,港股通50
2025-09-18,sz,987004,港股通50（人民币）
2025-09-18,sz,987006,港股科技
2025-09-18,sz,987007,港股科技（人民币）
2025-09-18,sz,987008,港股通科技
2025-09-18,sz,987010,港股大中盘
2025-09-18,sz,987011,港股大中盘（人民币）
2025-09-18,sz,987012,港股大盘
2025-09-18,sz,987013,港股大盘（人民币）
2025-09-18,sz,987014,港股中盘
2025-09-18,sz,987015,港股中盘（人民币）
2025-09-18,sz,987016,港股通红利低波
2025-09-18,sz,987017,港股通红利低波（人民币）
2025-09-18,sz,987018,港股通创新药
2025-09-18,sz,987020,内房股
2025-09-18,sz,987021,内房股（人民币）
2025-09-18,sz,987022,港股通互联网
2025-09-18,sz,987024,港股通消费
2025-09-18,sz,987026,港股通新能源
2025-09-18,sz,987027,港股通新能源（人民币）
2025-09-18,sz,988006,创业板指(港币)(CNH)
2025-09-18,sz,988007,创业板指(美元)(CNH)
2025-09-18,sz,988106,创业板R(港币)(CNH)
2025-09-18,sz,988107,创业板R(美元)(CNH)
2025-09-18,sz,988201,湾创100R
2025-09-18,sz,989001,新华500
2025-09-18,sz,989004,新华优选价值50
2025-09-18,sz,989006,新华SHS新兴消费
2025-09-18,sz,989007,新华SHS新兴消费(港币)
2025-09-18,sz,989008,新华ESG300
2025-09-18,sz,989009,新华ESG 50
2025-09-18,sz,989011,青岛50
2025-09-18,sz,989013,稀土产业链
2025-09-18,sz,989015,智选策略100
2025-09-18,sz,989016,红利价值
2025-09-18,sz,989017,质量优势
2025-09-18,csi,990001,中华半导体芯片
2025-09-18,csi,CES100,中华港股通精选100
2025-09-18,csi,CES120,中华120
2025-09-18,csi,CES280,中华280
2025-09-18,csi,CES300,中华沪深港300
2025-09-18,csi,CESA80,中华 A80
2025-09-18,csi,CESCPD,中华内房股
2025-09-18,csi,CESG10,中华博彩指数
2025-09-18,csi,CESHKB,中华香港生物科技
2025-09-18,csi,CESHKM,中华香港内地指数
2025-09-18,csi,CESP50,中华港股通优选50
2025-09-18,csi,H00012,国债指数(净)
2025-09-18,csi,H00013,企债指数(净)
2025-09-18,csi,H11030,AMAC农林
2025-09-18,csi,H11031,AMAC采矿
2025-09-18,csi,H11041,AMAC公用
2025-09-18,csi,H11042,AMAC建筑
2025-09-18,csi,H11043,AMAC交运
2025-09-18,csi,H11044,AMAC信息
2025-09-18,csi,H11045,AMAC批零
2025-09-18,csi,H11046,AMAC金融
2025-09-18,csi,H11047,AMAC地产
2025-09-18,csi,H11049,AMAC文体
2025-09-18,csi,H11050,AMAC综企
2025-09-18,csi,H11052,智能电车
2025-09-18,csi,H11054,装备产业
2025-09-18,csi,H11057,石化产业
2025-09-18,csi,H11059,工业有色
2025-09-18,csi,H11080,HGSZ AAA
2025-09-18,csi,H11081,HGSZ AA+
2025-09-18,csi,H11082,HGSZ AA
2025-09-18,csi,H11083,HGSZ 1-3
2025-09-18,csi,H11084,HGSZ 3-5
2025-09-18,csi,H11085,HGSZ 5-7
2025-09-18,csi,H11086,HGSZ7-10
2025-09-18,csi,H11100,香港100
2025-09-18,csi,H11110,香港F50
2025-09-18,csi,H11120,香港中盘精选
2025-09-18,csi,H11121,富国多空
2025-09-18,csi,H11123,香港内地50
2025-09-18,csi,H11136,中国互联网
2025-09-18,csi,H11140,香港红利
2025-09-18,csi,H11143,港股通内地地产
2025-09-18,csi,H11144,HKT内地消费
2025-09-18,csi,H11146,港股通内地金融
2025-09-18,csi,H11152,内地民营
2025-09-18,csi,H11153,内地国有
2025-09-18,csi,H11164,香港300
2025-09-18,csi,H30007,芯片产业
2025-09-18,csi,H30015,800汽车
2025-09-18,csi,H30022,800银行
2025-09-18,csi,H30031,800有色
2025-09-18,csi,H30035,300非银
2025-09-18,csi,H30036,AMAC餐饮
2025-09-18,csi,H30037,AMAC商务
2025-09-18,csi,H30038,AMAC科技
2025-09-18,csi,H30039,AMAC公共
2025-09-18,csi,H30040,AMAC社会
2025-09-18,csi,H30041,AMAC农副
2025-09-18,csi,H30042,AMAC食品
2025-09-18,csi,H30043,AMAC饮料
2025-09-18,csi,H30044,AMAC纺织
2025-09-18,csi,H30045,AMAC服装
2025-09-18,csi,H30046,AMAC皮革
2025-09-18,csi,H30047,AMAC木材
2025-09-18,csi,H30048,AMAC家具
2025-09-18,csi,H30049,AMAC造纸
2025-09-18,csi,H30050,AMAC印刷
2025-09-18,csi,H30051,AMAC文教
2025-09-18,csi,H30052,AMAC石化
2025-09-18,csi,H30053,AMAC化学
2025-09-18,csi,H30054,AMAC医药
2025-09-18,csi,H30055,AMAC化纤
2025-09-18,csi,H30056,AMAC橡胶
2025-09-18,csi,H30057,AMAC矿物
2025-09-18,csi,H30058,AMAC钢铁
2025-09-18,csi,H30059,AMAC有色
2025-09-18,csi,H30060,AMAC金属
2025-09-18,csi,H30061,AMAC通用
2025-09-18,csi,H30062,AMAC专用
2025-09-18,csi,H30063,AMAC汽车
2025-09-18,csi,H30064,AMAC运输
2025-09-18,csi,H30065,AMAC电气
2025-09-18,csi,H30066,AMAC电子
2025-09-18,csi,H30067,AMAC仪表
2025-09-18,csi,H30082,300两倍
2025-09-18,csi,H30083,300反向
2025-09-18,csi,H30086,800金融
2025-09-18,csi,H30089,红利潜力
2025-09-18,csi,H30094,消费红利
2025-09-18,csi,H30106,H300金融服务
2025-09-18,csi,H30124,安中动态
2025-09-18,csi,H30171,运输指数
2025-09-18,csi,H30178,医疗保健
2025-09-18,csi,H30182,计算机
2025-09-18,csi,H30184,半导体
2025-09-18,csi,H30198,油气产业
2025-09-18,csi,H30199,电力指数
2025-09-18,csi,H30202,软件指数
2025-09-18,csi,H30205,饮料指数
2025-09-18,csi,H30217,医疗器械
2025-09-18,csi,H30251,500原料
2025-09-18,csi,H30252,500工业
2025-09-18,csi,H30255,500医药
2025-09-18,csi,H30257,500信息
2025-09-18,csi,H30263,腾讯济安
2025-09-18,csi,H30269,红利低波
2025-09-18,csi,H30270,红利价值
2025-09-18,csi,H30318,科技传媒通信150
2025-09-18,csi,H30332,香港50
2025-09-18,csi,H30344,健康产业
2025-09-18,csi,H30352,500价值
2025-09-18,csi,H30356,800价值
2025-09-18,csi,H30359,转型成长
2025-09-18,csi,H30362,基本300
2025-09-18,csi,H30363,基本500
2025-09-18,csi,H30365,文娱传媒
2025-09-18,csi,H30366,高息策略
2025-09-18,csi,H30372,中证安全
2025-09-18,csi,H30373,百发100
2025-09-18,csi,H30403,300日报酬两倍
2025-09-18,csi,H30404,300日报酬反向
2025-09-18,csi,H30455,沪港深500
2025-09-18,csi,H30463,沪港深500医药
2025-09-18,csi,H30531,精工制造
2025-09-18,csi,H30533,中国互联网50
2025-09-18,csi,H30535,互联网
2025-09-18,csi,H30537,淘金100
2025-09-18,csi,H30552,沪港深通TMT
2025-09-18,csi,H30588,中证证保
2025-09-18,csi,H30590,机器人
2025-09-18,csi,H30597,新材料
2025-09-18,csi,H50001,180能源
2025-09-18,csi,H50002,180材料
2025-09-18,csi,H50003,180工业
2025-09-18,csi,H50004,180可选
2025-09-18,csi,H50005,180消费
2025-09-18,csi,H50006,180医药
2025-09-18,csi,H50007,180金融地产
2025-09-18,csi,H50008,180信息
2025-09-18,csi,H50009,180通信
2025-09-18,csi,H50010,180公用
2025-09-18,csi,H50011,沪环渤海
2025-09-18,csi,H50012,沪长三角
2025-09-18,csi,H50013,沪珠三角
2025-09-18,csi,H50014,沪中部
2025-09-18,csi,H50015,沪西部
2025-09-18,csi,H50016,沪东北
2025-09-18,csi,H50017,沪信息业
2025-09-18,csi,H50018,上证文化
2025-09-18,csi,H50019,上红回报
2025-09-18,csi,H50020,上红潜力
2025-09-18,csi,H50021,沪能源红
2025-09-18,csi,H50022,沪材料红
2025-09-18,csi,H50023,沪工业红
2025-09-18,csi,H50024,沪可选红
2025-09-18,csi,H50025,沪消费红
2025-09-18,csi,H50026,沪医药红
2025-09-18,csi,H50027,沪金融红
2025-09-18,csi,H50028,沪信息红
2025-09-18,csi,H50029,沪通信红
2025-09-18,csi,H50030,沪公用红
2025-09-18,csi,H50031,沪绿色城
2025-09-18,csi,H50032,沪城交通
2025-09-18,csi,H50033,沪城消费
2025-09-18,csi,H50034,沪城基建
2025-09-18,csi,H50035,沪智交通
2025-09-18,csi,H50036,上证军工
2025-09-18,csi,H50037,上证城镇
2025-09-18,csi,H50038,沪智慧城
2025-09-18,csi,H50039,上证TMT
2025-09-18,csi,H50040,上红低波
2025-09-18,csi,H50042,上红价值
2025-09-18,csi,H50045,180两倍
2025-09-18,csi,H50046,180反向
2025-09-18,csi,H50047,180反两
2025-09-18,csi,H50052,上国改革
2025-09-18,csi,H50053,上证移动
2025-09-18,csi,H50054,上证休闲
2025-09-18,csi,H50055,沪大农业
2025-09-18,csi,H50069,港股通
2025-09-18,csi,SHHKSI,沪港精明
