       date symbol     name   dx  cci if1      if3      if5     if10 score
 2024-11-14 600239 云南城投 0.39 0.46  -1    -5.57    -9.77    -9.60  1.15
 2024-11-14 600531 豫光金铅 0.51 0.34  -1    -7.50   -11.80    -6.10  1.15
 2024-11-14 600650 锦江在线 0.71 0.64  -1     2.05     0.09    -4.66  1.15
 2024-11-14 601231 环旭电子 0.77 0.83  -1     0.28     9.47    10.00  1.15
 2024-11-14 601588 北辰实业 0.46 0.40  -1    -2.19    -4.82    -4.81  1.15
 2024-11-14 601919 中远海控 0.47 0.38  -1    -4.57    -7.30    -8.04  1.15
 2024-11-14 601975 招商南油 0.59 0.51   1   -23.24   -18.73   -19.10  1.15
 2024-11-14 603196 日播时尚 0.59 0.27  -1    -2.90   -13.27   -12.72  1.15
 2024-11-14 603861 白云电器 1.00 0.60   1     2.22     1.72    -0.69  1.15
 2024-11-14 000031   大悦城 0.42 0.44  -1    -1.19    -1.06    -3.49  1.14
 2024-11-14 000762 西藏矿业 0.83 0.54  -1     3.06    -7.38     9.62  1.14
 2024-11-14 000922 佳电股份 0.89 0.72  -1     1.97     8.07     6.96  1.14
 2024-11-14 002038 双鹭药业 0.60 0.51   1   -16.09   -21.75   -58.54  1.14
 2024-11-14 002169 智光电气 0.49 0.37  -1    -2.98    -0.95    -7.11  1.14
 2024-11-14 002194 武汉凡谷 0.62 0.25  -1   -10.20    -8.96   -29.52  1.14
 2024-11-14 002304 洋河股份 0.57 0.55  -1   -28.75   -11.21    19.36  1.14
 2024-11-14 002707 众信旅游 0.61 0.24  -1    -0.94    -0.50    -2.57  1.14
 2024-11-14 002741 光华科技 0.52 0.34  -1    -7.32   -11.54   -17.45  1.14
 2024-11-14 002749 国光股份 1.00 0.86   1     1.47     1.78    13.99  1.14
 2024-11-14 002873 新天药业 0.61 0.25  -1    -3.36    -3.06    -7.64  1.14
 2024-11-14 002936 郑州银行 0.73 0.63  -1    -4.41     1.27     8.99  1.14
 2024-11-14 600212 绿能慧充 0.82 0.54   1    -3.65    -7.22     2.07  1.14
 2024-11-14 600512 腾达建设 0.61 0.50   1    -8.74   -20.09   -28.15  1.14
 2024-11-14 600583 海油工程 0.62 0.49   1    -1.11    -3.88    -3.81  1.14
 2024-11-14 600708 光明地产 0.81 0.55   1     0.52    -1.39    -1.34  1.14
 2024-11-14 600759 洲际油气 0.95 0.66   1     0.27     0.37    -1.06  1.14
 2024-11-14 601555 东吴证券 0.49 0.36  -1    -7.80    -9.32    -8.57  1.14
 2024-11-14 601801 皖新传媒 0.79 0.56   1     0.56    -1.40    -5.02  1.14
 2024-11-14 603203 快克智能 0.76 0.60   1    -1.71   -14.78     7.13  1.14
 2024-11-14 603238 诺邦股份 0.79 0.57   1     0.07   -11.26   -11.52  1.14
 2024-11-14 603421 鼎信通讯 0.82 0.53  -1     0.57     0.79    -2.91  1.14
 2024-11-14 603577   汇金通 0.62 0.49  -1    -0.27    -1.86     2.48  1.14
 2024-11-14 603848   好太太 0.82 0.79   1     1.40     0.08    -1.47  1.14
 2024-11-14 000567 海德股份 0.62 0.50   1   -48.93   -83.69  -136.18  1.13
 2024-11-14 000629 钒钛股份 0.70 0.43   1    -8.12   -20.40    -5.55  1.13
 2024-11-14 000831 中国稀土 0.89 0.48   1     0.24    -3.61    -4.25  1.13
 2024-11-14 000960 锡业股份 0.51 0.37  -1    -3.73    -4.32    -4.19  1.13
 2024-11-14 002051 中工国际 0.86 0.51   1    -0.58    -2.40     1.37  1.13
 2024-11-14 002210 飞马国际 0.63 0.49   1    -4.47   -12.58   -17.56  1.13
 2024-11-14 002247 聚力文化 0.55 0.32  -1    -1.23    -4.50    -4.74  1.13
 2024-11-14 002331 皖通科技 0.75 0.62  -1     1.87    12.29   -59.25  1.13
 2024-11-14 002446 盛路通信 0.65 0.47  -1    -3.35     0.09    -2.73  1.13
 2024-11-14 002451 摩恩电气 0.50 0.37  -1    -1.20    -2.46    -4.89  1.13
 2024-11-14 002675 东诚药业 0.61 0.51  -1     0.97    -0.07    -0.93  1.13
 2024-11-14 002819 东方中科 0.49 0.38  -1    -3.69    -3.57    -5.27  1.13
 2024-11-14 002912 中新赛克 0.44 0.43  -1    -7.27    -9.71   -11.95  1.13
 2024-11-14 600004 白云机场 0.80 0.58  -1    -4.22    12.19     6.08  1.13
 2024-11-14 600141 兴发集团 0.71 0.41  -1    -2.76    -1.37     1.56  1.13
 2024-11-14 600215   派斯林 0.81 0.56   1    -1.28    -0.47     2.72  1.13
 2024-11-14 600488 津药药业 0.64 0.48  -1    -0.91    -1.80     0.33  1.13
 2024-11-14 600582 天地科技 0.70 0.67  -1    -0.44     3.62     8.43  1.13
 2024-11-14 600639 浦东金桥 0.67 0.69  -1     0.16     0.68    -0.43  1.13
 2024-11-14 600971 恒源煤电 0.49 0.38  -1    -3.33    -1.27    -2.17  1.13
 2024-11-14 601106 中国一重 0.68 0.44   1   -34.55   -43.11   -47.29  1.13
 2024-11-14 601333 广深铁路 0.44 0.44  -1    -2.32   -13.99   -16.72  1.13
 2024-11-14 601368 绿城水务 0.77 0.60   1   -13.46    -4.48    15.77  1.13
 2024-11-14 601933 永辉超市 0.59 0.28  -1    -0.66    -0.43    -1.61  1.13
 2024-11-14 603229 奥翔药业 0.56 0.31  -1    -2.80    -2.46    -5.13  1.13
 2024-11-14 000010 美丽生态 0.55 0.34  -1    -4.45    -4.72    -7.85  1.12
 2024-11-14 000089 深圳机场 0.68 0.45  -1    -2.68    -3.33     2.81  1.12
 2024-11-14 000547 航天发展 0.68 0.45   1   -39.89   -59.35   -35.67  1.12
 2024-11-14 000551 创元科技 0.67 0.22  -1    -3.78    -6.24   -11.42  1.12
 2024-11-14 000612 焦作万方 0.53 0.34  -1    -3.19    -3.89    -2.96  1.12
 2024-11-14 000739 普洛药业 0.58 0.55  -1     6.40    -2.78    -4.09  1.12
 2024-11-14 000819 岳阳兴长 1.00 0.63  -1     1.98    16.11    17.18  1.12
 2024-11-14 000931 中 关 村 0.67 0.46   1    -5.83    -5.38   -16.95  1.12
 2024-11-14 001979 招商蛇口 0.44 0.45  -1    -6.18   -13.32    -8.61  1.12
 2024-11-14 002240 盛新锂能 0.94 0.69  -1     0.95     2.00     1.99  1.12
 2024-11-14 002596 海南瑞泽 0.57 0.32  -1    -1.85    -2.74    -3.36  1.12
 2024-11-14 002608 江苏国信 0.48 0.39  -1    -1.95    -1.80    -0.28  1.12
 2024-11-14 002651 利君股份 0.46 0.42  -1   -13.86    -6.00    -1.48  1.12
 2024-11-14 002718 友邦吊顶 0.77 0.62   1    -8.84    -5.21   106.57  1.12
 2024-11-14 002767 先锋电子 0.83 0.80   1     0.33     0.68    -1.35  1.12
 2024-11-14 002913   奥士康 0.47 0.41  -1    -2.25    -3.21    -6.26  1.12
 2024-11-14 600125 铁龙物流 0.82 0.56   1     0.03    -0.87    -1.68  1.12
 2024-11-14 600135 乐凯胶片 0.84 0.79   1     0.86     0.79    -0.15  1.12
 2024-11-14 600408 安泰集团 0.64 0.49  -1    -0.65     1.47    -1.30  1.12
 2024-11-14 600511 国药股份 0.91 0.72  -1     0.54     1.23     2.70  1.12
 2024-11-14 600539 狮头股份 0.95 0.68  -1     1.52     1.69     3.43  1.12
 2024-11-14 600540 新赛股份 0.63 0.51   1    -1.84    -3.99    -3.76  1.12
 2024-11-14 600645 中源协和 0.64 0.50  -1    -1.22     1.15    -2.30  1.12
 2024-11-14 600653 申华控股 0.53 0.35  -1   -33.45   -12.95   -30.63  1.12
 2024-11-14 600711   ST盛屯 0.55 0.33  -1    -2.59    -3.80    -3.92  1.12
 2024-11-14 600839 四川长虹 0.56 0.32  -1    -1.90    -2.27   -18.47  1.12
 2024-11-14 600962 国投中鲁 0.70 0.68   1     7.21    -0.28    -8.39  1.12
 2024-11-14 600997 开滦股份 0.61 0.52   1    -3.23    -5.51   -14.17  1.12
 2024-11-14 603236 移远通信 0.79 0.59  -1     5.61     9.99   -10.98  1.12
 2024-11-14 603267 鸿远电子 0.66 0.47   1    -8.04    -4.48   -15.72  1.12
 2024-11-14 603578 三星新材 0.65 0.48   1    -3.82   -25.50   -49.21  1.12
 2024-11-14 000608 阳光股份 0.46 0.43  -1   -32.43   -17.35   -12.81  1.11
 2024-11-14 000728 国元证券 0.48 0.41  -1    -6.07    -6.12    -3.59  1.11
 2024-11-14 000736 中交地产 0.43 0.46  -1    -4.22    -7.58    -5.83  1.11
 2024-11-14 000878 云南铜业 0.46 0.43  -1   -38.42   -52.32   -37.21  1.11
 2024-11-14 000910 大亚圣象 0.60 0.54   1    -1.90    -1.34    -0.01  1.11
 2024-11-14 002176 江特电机 0.80 0.59  -1     3.94     2.30    -2.36  1.11
 2024-11-14 002208 合肥城建 0.39 0.50  -1    -8.73   -12.20   -12.19  1.11
 2024-11-14 002285   世联行 0.54 0.35  -1    -1.63    -5.94    -6.77  1.11
 2024-11-14 002307 北新路桥 0.79 0.35   1    -9.46   -29.39   -13.63  1.11
 2024-11-14 002313 日海智能 0.50 0.39  -1    -3.04    -3.91   -14.39  1.11
 2024-11-14 002377 国创高新 0.50 0.39  -1    -4.99    -5.07   -26.85  1.11
 2024-11-14 002514 宝馨科技 0.51 0.38  -1    -4.19    -3.79   -16.97  1.11
 2024-11-14 002549 凯美特气 0.88 0.51  -1     0.26     0.45    -2.60  1.11
 2024-11-14 002622 皓宸医疗 1.00 0.64  -1     0.02     2.53     2.96  1.11
 2024-11-14 002722 物产金轮 0.41 0.48  -1    -2.54    -4.52    -9.48  1.11
 2024-11-14 002765 蓝黛科技 0.51 0.38  -1    -3.35    -5.96    -2.53  1.11
 2024-11-14 002876   三利谱 0.81 0.58  -1    -1.69     0.21     5.55  1.11
 2024-11-14 600172 黄河旋风 0.50 0.38  -1    -1.17    -2.85   -13.91  1.11
 2024-11-14 600370   三房巷 0.56 0.33  -1    -2.18    -2.22    -7.89  1.11
 2024-11-14 600403 大有能源 0.55 0.34  -1   -13.83   -25.77   -21.43  1.11
 2024-11-14 600501 航天晨光 0.56 0.33  -1    -1.69    -3.47    -4.70  1.11
 2024-11-14 600710   苏美达 0.57 0.32  -1    -1.30    -2.59   -11.41  1.11
 2024-11-14 600746 江苏索普 0.65 0.49   1   -57.14   -43.53   -15.40  1.11
 2024-11-14 600790   轻纺城 0.64 0.50   1    -1.19    -2.91    -3.25  1.11
 2024-11-14 603226 菲林格尔 0.81 0.58   1    -0.31     0.61    -1.73  1.11
 2024-11-14 603610 麒盛科技 0.74 0.65   1    -1.85     5.56   -11.85  1.11
 2024-11-14 000151 中成股份 0.79 0.61   1    -3.24     3.59   -10.05  1.10
 2024-11-14 000695 滨海能源 1.00 0.91   1     1.76     1.61     1.32  1.10
 2024-11-14 002171 楚江新材 0.98 0.67  -1     3.98     1.14     5.53  1.10
 2024-11-14 002261 拓维信息 0.46 0.44  -1    -3.97    -3.27    -5.87  1.10
 2024-11-14 002563 森马服饰 0.59 0.57   1   -12.80   -17.40   -15.89  1.10
 2024-11-14 002802 洪汇新材 0.73 0.41   1    -6.32   -11.52   -11.76  1.10
 2024-11-14 002857 三晖电气 0.97 0.68  -1    17.28    26.23    16.71  1.10
 2024-11-14 002949 华阳国际 0.68 0.46   1    -0.46    -1.54    -8.08  1.10
 2024-11-14 600064 南京高科 0.71 0.44  -1    -7.65   -15.20     2.73  1.10
 2024-11-14 600106 重庆路桥 0.61 0.54   1   -21.78   -49.28   -68.88  1.10
 2024-11-14 600235 民丰特纸 0.71 0.44   1    -1.49    -2.13   -11.31  1.10
 2024-11-14 600535   天士力 0.50 0.40  -1    -3.38    -5.16    -5.23  1.10
 2024-11-14 600617 国新能源 0.83 0.57   1    -2.43    -6.16     2.83  1.10
 2024-11-14 600726 华电能源 0.71 0.45  -1    -4.65   -20.36     1.42  1.10
 2024-11-14 600756 浪潮软件 0.67 0.48   1   -24.81   -19.26   -31.43  1.10
 2024-11-14 600812 华北制药 0.70 0.45  -1    -0.52    -2.71     1.00  1.10
 2024-11-14 600848 上海临港 0.66 0.49   1    -4.93    -5.48   -10.33  1.10
 2024-11-14 600973 宝胜股份 0.80 0.60   1    34.66   -25.37   -67.00  1.10
 2024-11-14 601377 兴业证券 0.55 0.35  -1    -2.15    -2.00    -2.27  1.10
 2024-11-14 601989 中国重工 0.61 0.79   1     0.40    -0.03    -2.94  1.10
 2024-11-14 603269 海鸥股份 0.55 0.35  -1    -1.47    -0.50   -14.86  1.10
 2024-11-14 603299 苏盐井神 0.57 0.32  -1    -0.70    -2.70    -0.37  1.10
 2024-11-14 603429 集友股份 0.69 0.47   1   -12.04    -8.46    -9.08  1.10
 2024-11-14 000655 金岭矿业 0.65 0.51   1   -53.28   -65.37   -79.36  1.09
 2024-11-14 002121 科陆电子 0.60 0.57  -1     1.01    -0.58    -2.71  1.09
 2024-11-14 002177 御银股份 0.59 0.57  -1    -0.33    -1.08     0.28  1.09
 2024-11-14 002197   ST证通 0.51 0.40  -1    -1.94    -2.60    -5.10  1.09
 2024-11-14 002616 长青集团 0.83 0.58   1    -9.06    -5.37     0.59  1.09
 2024-11-14 002652 扬子新材 1.00 0.66  -1     3.63    11.45    10.07  1.09
 2024-11-14 002735 王子新材 0.52 0.39  -1    -2.16    -4.21    -7.41  1.09
 2024-11-14 600200 江苏吴中 0.58 0.33  -1    -3.11    -4.74    -5.59  1.09
 2024-11-14 600218 全柴动力 0.83 0.58  -1    -1.15     1.11     1.25  1.09
 2024-11-14 600415 小商品城 0.74 0.42  -1    -4.81     3.53    -0.21  1.09
 2024-11-14 600803 新奥股份 0.49 0.42  -1   -11.85   -18.55   -18.10  1.09
 2024-11-14 600810 神马股份 0.65 0.51  -1    -2.83    -3.11     6.84  1.09
 2024-11-14 601015 陕西黑猫 0.50 0.41  -1    -0.34    -0.05    -1.50  1.09
 2024-11-14 603136   天目湖 0.71 0.46  -1    -1.81    -0.05     0.34  1.09
 2024-11-14 603569 长久物流 0.78 0.63   1     0.02    -0.32    -1.83  1.09
 2024-11-14 603599 广信股份 0.72 0.69  -1     7.48     5.50    -0.72  1.09
 2024-11-14 603690 至纯科技 0.87 0.54  -1     1.95     1.01    -1.33  1.09
 2024-11-14 603939 益丰药房 0.71 0.45  -1    -4.74    -0.49    33.18  1.09
 2024-11-14 000026   飞亚达 0.75 0.41   1   -13.01    -8.80   -24.26  1.08
 2024-11-14 000428 华天酒店 0.48 0.44  -1    -0.99    -0.53    -0.11  1.08
 2024-11-14 000510   新金路 0.50 0.41  -1    -5.78   -10.66   -21.57  1.08
 2024-11-14 000623 吉林敖东 0.89 0.53  -1    29.61   272.72 -1054.90  1.08
 2024-11-14 000707 双环科技 0.91 0.76   1     1.04     1.04    -0.19  1.08
 2024-11-14 000983 山西焦煤 0.63 0.54   1    -8.53    -6.36    -6.61  1.08
 2024-11-14 002015 协鑫能科 0.69 0.48  -1     0.11    -4.58    -5.17  1.08
 2024-11-14 002348 高乐股份 0.46 0.46  -1    -7.08    -7.51    -5.69  1.08
 2024-11-14 002534 西子洁能 0.55 0.38  -1    -0.82     0.00   -18.96  1.08
 2024-11-14 002601 龙佰集团 0.56 0.36  -1    -2.91    -3.79    -3.39  1.08
 2024-11-14 002611 东方精工 0.52 0.40  -1    -2.75    -1.44    -4.02  1.08
 2024-11-14 002654 万润科技 0.56 0.36  -1    -2.96    -2.83   -15.13  1.08
 2024-11-14 600030 中信证券 0.54 0.38  -1    -2.93    -3.10    -3.31  1.08
 2024-11-14 600120 浙江东方 0.44 0.48  -1    -3.89    -7.54    -7.64  1.08
 2024-11-14 600192 长城电工 0.60 0.32  -1    -1.34    -1.52    -3.51  1.08
 2024-11-14 600478   科力远 0.84 0.58  -1    -2.36     2.40     0.85  1.08
 2024-11-14 600699 均胜电子 0.51 0.40  -1    -1.25    -0.88    -3.11  1.08
 2024-11-14 600740 山西焦化 0.68 0.50  -1    -0.80    -0.68     0.16  1.08
 2024-11-14 600793 宜宾纸业 1.00 0.67  -1     3.08     3.33     7.97  1.08
 2024-11-14 600859   王府井 0.46 0.46  -1    -1.80    -1.52    -4.25  1.08
 2024-11-14 600864 哈投股份 0.56 0.36  -1    -3.59    -7.62   -11.91  1.08
 2024-11-14 601218 吉鑫科技 0.69 0.47  -1    -1.02    -2.13     1.71  1.08
 2024-11-14 601519   大智慧 0.54 0.38  -1    -6.03    -8.20    -7.85  1.08
 2024-11-14 603217 元利科技 0.89 0.53   1    -0.36    -2.42     9.05  1.08
 2024-11-14 603333 尚纬股份 0.52 0.41  -1    -6.18    -5.34    -8.86  1.08
 2024-11-14 603580 艾艾精工 0.49 0.43  -1    -1.77    -6.06    -9.28  1.08
 2024-11-14 603662 柯力传感 0.66 0.51   1    -7.84   -10.24    -8.42  1.08
 2024-11-14 603730 岱美股份 0.54 0.38  -1    -1.70    -2.50    -0.43  1.08
 2024-11-14 603733 仙鹤股份 0.84 0.58  -1    -8.44     5.38    20.60  1.08
 2024-11-14 603967 中创物流 0.74 0.68  -1    -1.09     1.03     0.70  1.08
 2024-11-14 000792 盐湖股份 0.91 0.52   1     1.90    -1.28    -3.76  1.07
 2024-11-14 000972 中基健康 0.53 0.40  -1    -3.45    -6.74    -7.88  1.07
 2024-11-14 002056 横店东磁 0.76 0.41   1   -11.99   -42.73   -57.76  1.07
 2024-11-14 002279 久其软件 0.65 0.53   1   -12.43    -7.18   -12.60  1.07
 2024-11-14 002324   普利特 0.80 0.63   1     0.23    -0.48    -0.61  1.07
 2024-11-14 002332 仙琚制药 0.71 0.47   1    -0.05    -9.82   -17.69  1.07
 2024-11-14 002474 榕基软件 0.79 0.64  -1     3.08     5.17    -1.56  1.07
 2024-11-14 002478 常宝股份 0.82 0.61  -1   -51.92    41.73   124.17  1.07
 2024-11-14 002538   司尔特 1.00 0.68  -1    41.72    37.01    25.51  1.07
 2024-11-14 002626   金达威 0.72 0.46  -1     0.32    -0.37    -3.66  1.07
 2024-11-14 002634 棒杰股份 0.66 0.52  -1     0.46   -36.02  -179.44  1.07
 2024-11-14 002666 德联集团 0.83 0.60  -1    -1.35    12.58    14.20  1.07
 2024-11-14 600123 兰花科创 0.51 0.42  -1    -4.84    -1.54    -2.22  1.07
 2024-11-14 600506 统一股份 0.94 0.73   1     0.67     0.33    -0.22  1.07
 2024-11-14 600533 栖霞建设 0.43 0.50  -1    -1.56    -1.60    -2.94  1.07
 2024-11-14 600651 飞乐音响 0.66 0.52   1    -0.92    -3.62    -2.17  1.07
 2024-11-14 600665   天地源 0.59 0.59  -1     0.58    -0.62    -1.49  1.07
 2024-11-14 600675 中华企业 0.65 0.53   1    -0.26    -0.91    -2.54  1.07
 2024-11-14 600961 株冶集团 0.56 0.37  -1    -1.77    -6.53    -4.14  1.07
 2024-11-14 601186 中国铁建 0.75 0.68  -1    -6.38     1.56     3.44  1.07
 2024-11-14 601326 秦港股份 0.69 0.49   1    -3.32    -5.29    -0.64  1.07
 2024-11-14 601800 中国交建 0.77 0.66   1    -5.29    -5.99     3.44  1.07
 2024-11-14 603032 德新科技 0.57 0.61   1    -3.18    -0.02   -51.14  1.07
 2024-11-14 603117 万林物流 0.47 0.46  -1    -1.42    -2.58    -6.79  1.07
 2024-11-14 603189 网达软件 0.50 0.44  -1    -1.59    -2.72    -9.20  1.07
 2024-11-14 603348 文灿股份 0.69 0.50  -1    -4.00    -3.18     0.00  1.07
 2024-11-14 603386 骏亚科技 0.57 0.36  -1    -3.08    -4.44    -5.46  1.07
 2024-11-14 603628 清源股份 0.74 0.44   1    -2.04    -4.89   -10.43  1.07
 2024-11-14 000509 华塑控股 0.74 0.45  -1    -2.47     0.93    -1.41  1.06
 2024-11-14 000519 中兵红箭 0.58 0.36  -1    -3.52    -5.53    -8.36  1.06
 2024-11-14 000590 启迪药业 1.00 0.69   1     0.69     0.82    -0.03  1.06
 2024-11-14 000630 铜陵有色 0.43 0.51  -1    -7.59   -12.81   -13.01  1.06
 2024-11-14 000701 厦门信达 0.72 0.47   1   -13.13    -8.84   -93.43  1.06
 2024-11-14 000737 北方铜业 0.47 0.47  -1    -4.67    -4.85    -1.79  1.06
 2024-11-14 000821 京山轻机 0.74 0.44  -1     2.72    -1.56    -8.49  1.06
 2024-11-14 000826 启迪环境 0.39 0.54  -1   -26.32   -12.66    -9.10  1.06
 2024-11-14 000875 吉电股份 0.63 0.31  -1    -3.82    -5.50   -10.62  1.06
 2024-11-14 000886 海南高速 0.70 0.49   1    -9.95   -14.62   -28.03  1.06
 2024-11-14 000968 蓝焰控股 0.63 0.56  -1    -1.08    -5.62     3.65  1.06
 2024-11-14 002283 天润工业 0.68 0.51   1    -6.92   -17.54   -39.54  1.06
 2024-11-14 002436 兴森科技 1.00 0.69  -1     1.83     2.29     1.55  1.06
 2024-11-14 002452 长高电新 0.42 0.52  -1    -2.12    -4.05    -7.70  1.06
 2024-11-14 002825 纳尔股份 0.86 0.58   1    -0.73    -0.19     0.61  1.06
 2024-11-14 600026 中远海能 0.56 0.39  -1    -4.48    -4.93   -15.59  1.06
 2024-11-14 600037 歌华有线 0.64 0.56  -1     0.79    -1.89    -5.65  1.06
 2024-11-14 600110 诺德股份 0.75 0.68  -1  -110.17    37.15    32.64  1.06
 2024-11-14 600250 南京商旅 0.52 0.42  -1    -2.14    -3.09    -5.07  1.06
 2024-11-14 600386 北巴传媒 0.50 0.44  -1    -1.10    -1.44    -2.62  1.06
 2024-11-14 600516 方大炭素 0.73 0.47  -1    -2.58    -6.54     6.81  1.06
 2024-11-14 600523 贵航股份 0.68 0.26  -1    -0.55    -0.35    -1.53  1.06
 2024-11-14 600622 光大嘉宝 0.48 0.46  -1   -13.28   -25.60   -45.81  1.06
 2024-11-14 600686 金龙汽车 0.66 0.53  -1     0.39    -3.10    -8.70  1.06
 2024-11-14 600720 中交设计 0.72 0.46   1   -16.71   -65.49   -28.25  1.06
 2024-11-14 600835 上海机电 0.74 0.45   1    -0.41    -2.40    -2.32  1.06
 2024-11-14 600843 上工申贝 0.51 0.43  -1    -4.45    -8.53   -54.33  1.06
 2024-11-14 600933   爱柯迪 0.68 0.51  -1     0.36    -2.34    -3.00  1.06
 2024-11-14 601168 西部矿业 0.54 0.41  -1    -3.48    -4.98    -5.07  1.06
 2024-11-14 601808 中海油服 0.58 0.36  -1    -3.24    -4.33   -13.19  1.06
 2024-11-14 603256 宏和科技 0.72 0.47   1    -1.29    -1.03   -10.19  1.06
 2024-11-14 603598 引力传媒 0.66 0.53  -1     2.19    -2.09   -10.33  1.06
 2024-11-14 603768 常青股份 0.55 0.39  -1    -1.62    -1.33    -0.45  1.06
 2024-11-14 000715 中兴商业 0.55 0.41  -1    -3.38    -3.14    -2.64  1.05
 2024-11-14 000767 晋控电力 1.00 0.70  -1     0.89     1.16     1.05  1.05
 2024-11-14 000816 智慧农业 0.74 0.46  -1    -2.85    -4.50     2.64  1.05
 2024-11-14 000921 海信家电 0.79 0.66  -1    -1.27     3.43     0.89  1.05
 2024-11-14 002029 七 匹 狼 0.68 0.52  -1    -4.90     0.41    -4.23  1.05
 2024-11-14 002075 沙钢股份 0.76 0.44  -1    -0.84    -0.15     3.01  1.05
 2024-11-14 002211 宏达新材 0.45 0.49  -1    -2.26    -1.52    -3.24  1.05
 2024-11-14 002312 川发龙蟒 0.50 0.45  -1    -3.42   -12.37   -53.83  1.05
 2024-11-14 002362 汉王科技 0.89 0.56   1    -0.07    -0.89     0.69  1.05
 2024-11-14 002636 金安国纪 0.64 0.31  -1    -4.73    -4.05   -12.36  1.05
 2024-11-14 002848 高斯贝尔 0.63 0.58  -1    -4.53     0.43    -0.19  1.05
 2024-11-14 002885   京泉华 0.64 0.31  -1    -1.66    -3.06    -5.20  1.05
 2024-11-14 002918 蒙娜丽莎 0.67 0.53  -1    -4.11    -5.95     2.39  1.05
 2024-11-14 600310 广西能源 0.53 0.41  -1    -4.06    -7.52    -9.63  1.05
 2024-11-14 600319 亚星化学 0.93 0.77   1    -0.70     1.62    10.43  1.05
 2024-11-14 600702 舍得酒业 0.85 0.60  -1    -3.14     0.32     1.82  1.05
