index,symbol,name,weight
000985,301207,华兰疫苗,6.029302409711208e-5
000985,301208,中亦科技,4.0195349398074726e-5
000985,301209,联合化学,8.039069879614945e-5
000985,301210,金杨股份,4.0195349398074726e-5
000985,301211,亨迪药业,3.014651204855604e-5
000985,301212,联盛化学,2.0097674699037363e-5
000985,301213,观想科技,4.0195349398074726e-5
000985,301215,中汽股份,5.0244186747593404e-5
000985,301216,万凯新材,1.0048837349518681e-4
000985,301217,铜冠铜箔,1.607813975922989e-4
000985,301218,华是科技,2.0097674699037363e-5
000985,301219,腾远钴业,1.607813975922989e-4
000985,301220,亚香股份,6.029302409711208e-5
000985,301221,光庭信息,5.0244186747593404e-5
000985,301222,浙江恒威,2.0097674699037363e-5
000985,301223,中荣股份,2.0097674699037363e-5
000985,301225,恒勃股份,5.0244186747593404e-5
000985,301226,祥明智能,4.0195349398074726e-5
000985,301227,森鹰窗业,3.014651204855604e-5
000985,301228,实朴检测,3.014651204855604e-5
000985,301229,纽泰格,3.014651204855604e-5
000985,301230,泓博医药,5.0244186747593404e-5
000985,301231,荣信文化,3.014651204855604e-5
000985,301232,飞沃科技,3.014651204855604e-5
000985,301233,盛帮股份,3.014651204855604e-5
000985,301234,五洲医疗,2.0097674699037363e-5
000985,301235,华康洁净,4.0195349398074726e-5
000985,301236,软通动力,6.732721024177516e-4
000985,301237,和顺科技,3.014651204855604e-5
000985,301238,瑞泰新材,8.039069879614945e-5
000985,301239,普瑞眼科,6.029302409711208e-5
000985,301246,宏源药业,5.0244186747593404e-5
000985,301248,杰创智能,6.029302409711208e-5
000985,301251,威尔高,7.034186144663077e-5
000985,301252,同星科技,3.014651204855604e-5
000985,301255,通力科技,3.014651204855604e-5
000985,301256,华融化学,3.014651204855604e-5
000985,301257,普蕊斯,4.0195349398074726e-5
000985,301258,富士莱,3.014651204855604e-5
000985,301259,艾布鲁,7.034186144663077e-5
000985,301260,格力博,6.029302409711208e-5
000985,301261,恒工精密,6.029302409711208e-5
000985,301262,海看股份,2.0097674699037363e-5
000985,301263,泰恩康,2.110255843398923e-4
000985,301265,华新环保,3.014651204855604e-5
000985,301266,宇邦新材,3.014651204855604e-5
000985,301267,华厦眼科,1.0048837349518681e-4
000985,301268,铭利达,8.039069879614945e-5
000985,301269,华大九天,5.225395421749713e-4
000985,301270,汉仪股份,6.029302409711208e-5
000985,301272,英华特,2.0097674699037363e-5
000985,301273,瑞晨环保,2.0097674699037363e-5
000985,301276,嘉曼服饰,2.0097674699037363e-5
000985,301277,新天地,3.014651204855604e-5
000985,301278,快可电子,2.0097674699037363e-5
000985,301279,金道科技,2.0097674699037363e-5
000985,301280,珠城科技,4.0195349398074726e-5
000985,301281,科源制药,3.014651204855604e-5
000985,301282,金禄电子,4.0195349398074726e-5
000985,301283,聚胶股份,4.0195349398074726e-5
000985,301285,鸿日达,8.039069879614945e-5
000985,301286,侨源股份,2.0097674699037363e-5
000985,301287,康力源,2.0097674699037363e-5
000985,301289,国缆检测,2.0097674699037363e-5
000985,301290,东星医疗,4.0195349398074726e-5
000985,301291,明阳电气,1.4068372289326154e-4
000985,301292,海科新源,3.014651204855604e-5
000985,301293,三博脑科,1.708302349418176e-4
000985,301295,美硕科技,2.0097674699037363e-5
000985,301296,新巨丰,3.014651204855604e-5
000985,301297,富乐德,1.2058604819422417e-4
000985,301298,东利机械,3.014651204855604e-5
000985,301299,卓创资讯,5.0244186747593404e-5
000985,301300,远翔新材,2.0097674699037363e-5
000985,301301,川宁生物,1.507325602427802e-4
000985,301302,华如科技,5.0244186747593404e-5
000985,301303,真兰仪表,4.0195349398074726e-5
000985,301305,朗坤科技,5.0244186747593404e-5
000985,301306,西测测试,4.0195349398074726e-5
000985,301307,美利信,5.0244186747593404e-5
000985,301308,江波龙,2.3112325903892967e-4
000985,301309,万得凯,2.0097674699037363e-5
000985,301310,鑫宏业,4.0195349398074726e-5
000985,301311,昆船智能,3.014651204855604e-5
000985,301312,智立方,4.0195349398074726e-5
000985,301313,凡拓数创,4.0195349398074726e-5
000985,301314,科瑞思,1.0048837349518682e-5
000985,301315,威士顿,4.0195349398074726e-5
000985,301316,慧博云通,3.014651204855604e-4
000985,301317,鑫磊股份,3.014651204855604e-5
000985,301318,维海德,3.014651204855604e-5
000985,301319,唯特偶,3.014651204855604e-5
000985,301320,豪江智能,3.014651204855604e-5
000985,301321,翰博高新,4.0195349398074726e-5
000985,301322,绿通科技,5.0244186747593404e-5
000985,301323,新莱福,4.0195349398074726e-5
000985,301325,曼恩斯特,8.039069879614945e-5
000985,301326,捷邦科技,7.034186144663077e-5
000985,301327,华宝新能,7.034186144663077e-5
000985,301328,维峰电子,4.0195349398074726e-5
000985,301329,信音电子,3.014651204855604e-5
000985,301330,熵基科技,6.029302409711208e-5
000985,301331,恩威医药,3.014651204855604e-5
000985,301332,德尔玛,4.0195349398074726e-5
000985,301333,诺思格,4.0195349398074726e-5
000985,301335,天元宠物,3.014651204855604e-5
000985,301336,趣睡科技,3.014651204855604e-5
000985,301337,亚华电子,2.0097674699037363e-5
000985,301338,凯格精机,6.029302409711208e-5
000985,301339,通行宝,6.029302409711208e-5
000985,301345,涛涛车业,1.1053721084470548e-4
000985,301348,蓝箭电子,6.029302409711208e-5
000985,301349,信德新材,3.014651204855604e-5
000985,301353,普莱得,2.0097674699037363e-5
000985,301355,南王科技,3.014651204855604e-5
000985,301356,天振股份,2.0097674699037363e-5
000985,301357,北方长龙,1.0048837349518681e-4
000985,301358,湖南裕能,3.215627951845978e-4
000985,301359,东南电子,1.0048837349518682e-5
000985,301360,荣旗科技,3.014651204855604e-5
000985,301361,众智科技,2.0097674699037363e-5
000985,301362,民爆光电,3.014651204855604e-5
000985,301363,美好医疗,8.039069879614945e-5
000985,301365,矩阵股份,2.0097674699037363e-5
000985,301366,一博科技,7.034186144663077e-5
000985,301367,瑞迈特,6.029302409711208e-5
000985,301368,丰立智能,1.0048837349518681e-4
000985,301369,联动科技,4.0195349398074726e-5
000985,301370,国科恒泰,4.0195349398074726e-5
000985,301371,敷尔佳,4.0195349398074726e-5
000985,301372,科净源,2.0097674699037363e-5
000985,301373,凌玮科技,3.014651204855604e-5
000985,301376,致欧科技,6.029302409711208e-5
000985,301377,鼎泰高科,9.043953614566812e-5
000985,301378,通达海,3.014651204855604e-5
000985,301379,天山电子,7.034186144663077e-5
000985,301380,挖金客,4.0195349398074726e-5
000985,301381,赛维时代,5.0244186747593404e-5
000985,301382,蜂助手,1.0048837349518681e-4
000985,301383,天键股份,4.0195349398074726e-5
000985,301386,未来电器,3.014651204855604e-5
000985,301387,光大同创,3.014651204855604e-5
000985,301388,欣灵电气,2.0097674699037363e-5
000985,301389,隆扬电子,1.3063488554374282e-4
000985,301390,经纬股份,2.0097674699037363e-5
000985,301391,卡莱特,4.0195349398074726e-5
000985,301392,汇成真空,1.0048837349518681e-4
000985,301393,昊帆生物,5.0244186747593404e-5
000985,301395,仁信新材,3.014651204855604e-5
000985,301396,宏景科技,1.2058604819422417e-4
000985,301397,溯联股份,7.034186144663077e-5
000985,301398,星源卓镁,3.014651204855604e-5
000985,301399,英特科技,2.0097674699037363e-5
000985,301408,华人健康,4.0195349398074726e-5
000985,301413,安培龙,1.1053721084470548e-4
000985,301418,协昌科技,3.014651204855604e-5
000985,301419,阿莱德,3.014651204855604e-5
000985,301421,波长光电,8.039069879614945e-5
000985,301428,世纪恒通,5.0244186747593404e-5
000985,301429,森泰股份,1.0048837349518682e-5
000985,301439,泓淋电力,4.0195349398074726e-5
000985,301446,福事特,2.0097674699037363e-5
000985,301448,开创电气,3.014651204855604e-5
000985,301456,盘古智能,3.014651204855604e-5
000985,301458,钧崴电子,6.029302409711208e-5
000985,301459,丰茂股份,3.014651204855604e-5
000985,301468,博盈特焊,3.014651204855604e-5
000985,301469,恒达新材,2.0097674699037363e-5
000985,301486,致尚科技,1.1053721084470548e-4
000985,301487,盟固利,1.1053721084470548e-4
000985,301488,豪恩汽电,7.034186144663077e-5
000985,301489,思泉新材,2.0097674699037362e-4
000985,301498,乖宝宠物,1.507325602427802e-4
000985,301499,维科精密,2.0097674699037363e-5
000985,301500,飞南资源,5.0244186747593404e-5
000985,301502,华阳智能,2.0097674699037363e-5
000985,301503,智迪科技,2.0097674699037363e-5
000985,301505,苏州规划,4.0195349398074726e-5
000985,301507,民生健康,4.0195349398074726e-5
000985,301508,中机认检,5.0244186747593404e-5
000985,301509,金凯生科,5.0244186747593404e-5
000985,301510,固高科技,1.3063488554374282e-4
000985,301511,德福科技,2.2107442168941096e-4
000985,301512,智信精密,2.0097674699037363e-5
000985,301515,港通医疗,3.014651204855604e-5
000985,301516,中远通,3.014651204855604e-5
000985,301517,陕西华达,6.029302409711208e-5
000985,301518,长华化学,3.014651204855604e-5
000985,301519,舜禹股份,2.0097674699037363e-5
000985,301520,万邦医药,2.0097674699037363e-5
000985,301522,上大股份,5.0244186747593404e-5
000985,301525,儒竞科技,9.043953614566812e-5
000985,301526,国际复材,1.708302349418176e-4
000985,301528,多浦乐,2.0097674699037363e-5
000985,301529,福赛科技,5.0244186747593404e-5
000985,301533,威马农机,2.0097674699037363e-5
000985,301536,星宸科技,2.2107442168941096e-4
000985,301538,骏鼎达,3.014651204855604e-5
000985,301539,宏鑫科技,2.0097674699037363e-5
000985,301548,崇德科技,3.014651204855604e-5
000985,301550,斯菱股份,1.607813975922989e-4
000985,301551,无线传媒,4.0195349398074726e-5
000985,301552,科力装备,2.0097674699037363e-5
000985,301555,惠柏新材,3.014651204855604e-5
000985,301556,托普云农,5.0244186747593404e-5
000985,301558,三态股份,4.0195349398074726e-5
000985,301559,中集环科,3.014651204855604e-5
000985,301565,中仑新材,4.0195349398074726e-5
000985,301566,达利凯普,6.029302409711208e-5
000985,301567,贝隆精密,2.0097674699037363e-5
000985,301568,思泰克,5.0244186747593404e-5
000985,301571,国科天成,5.0244186747593404e-5
000985,301577,美信科技,3.014651204855604e-5
000985,301578,辰奕智能,2.0097674699037363e-5
000985,301580,爱迪特,3.014651204855604e-5
000985,301581,黄山谷捷,3.014651204855604e-5
000985,301585,蓝宇股份,2.0097674699037363e-5
000985,301586,佳力奇,3.014651204855604e-5
000985,301587,中瑞股份,2.0097674699037363e-5
000985,301588,美新科技,2.0097674699037363e-5
000985,301589,诺瓦星云,1.3063488554374282e-4
000985,301591,肯特股份,3.014651204855604e-5
000985,301592,六九一二,6.029302409711208e-5
000985,301596,瑞迪智驱,4.0195349398074726e-5
000985,301598,博科测试,2.0097674699037363e-5
000985,301600,慧翰股份,8.039069879614945e-5
000985,301601,惠通科技,3.014651204855604e-5
000985,301602,超研股份,3.014651204855604e-5
000985,301603,乔锋智能,4.0195349398074726e-5
000985,301606,绿联科技,5.0244186747593404e-5
000985,301607,富特科技,3.014651204855604e-5
000985,301608,博实结,5.0244186747593404e-5
000985,301611,珂玛科技,7.034186144663077e-5
000985,301613,新铝时代,5.0244186747593404e-5
000985,301617,博苑股份,5.0244186747593404e-5
000985,301618,长联科技,3.014651204855604e-5
000985,301622,英思特,6.029302409711208e-5
000985,301626,苏州天脉,7.034186144663077e-5
000985,301628,强达电路,4.0195349398074726e-5
000985,301631,壹连科技,3.014651204855604e-5
000985,301633,港迪技术,3.014651204855604e-5
000985,302132,中航成飞,5.828325662720835e-4
000985,600000,浦发银行,0.0031352372530498284
000985,600004,白云机场,2.3112325903892967e-4
000985,600006,东风股份,1.2058604819422417e-4
000985,600007,中国国贸,8.039069879614945e-5
000985,600008,首创环保,2.713186084370044e-4
000985,600009,上海机场,7.838093132624571e-4
000985,600010,包钢股份,0.0012360069939907977
000985,600011,华能国际,6.330767530196769e-4
000985,600012,皖通高速,1.0048837349518681e-4
000985,600015,华夏银行,9.44590710854756e-4
000985,600016,民生银行,0.0022308418915931473
000985,600017,日照港,1.2058604819422417e-4
000985,600018,上港集团,3.115139578350791e-4
000985,600019,宝钢股份,0.001185762807243204
000985,600020,中原高速,8.039069879614945e-5
000985,600021,上海电力,4.220511686797846e-4
000985,600022,山东钢铁,1.607813975922989e-4
000985,600023,浙能电力,4.0195349398074724e-4
000985,600025,华能水电,3.215627951845978e-4
000985,600026,中远海能,2.8136744578652307e-4
000985,600027,华电国际,4.120023313302659e-4
000985,600028,中国石化,0.0016279116506220264
000985,600029,南方航空,6.330767530196769e-4
000985,600030,中信证券,0.00601925357236169
000985,600031,三一重工,0.0024418674759330394
000985,600032,浙江新能,1.1053721084470548e-4
000985,600033,福建高速,9.043953614566812e-5
000985,600035,楚天高速,7.034186144663077e-5
000985,600036,招商银行,0.010390497819402315
000985,600037,歌华有线,1.708302349418176e-4
000985,600038,中直股份,3.215627951845978e-4
000985,600039,四川路桥,4.421488433788219e-4
000985,600048,保利发展,0.0011154209457965737
000985,600050,中国联通,0.0017484976988162502
000985,600051,宁波联合,4.0195349398074726e-5
000985,600052,东望时代,5.0244186747593404e-5
000985,600053,九鼎投资,5.0244186747593404e-5
000985,600054,黄山旅游,6.029302409711208e-5
000985,600055,万东医疗,1.507325602427802e-4
000985,600056,中国医药,1.607813975922989e-4
000985,600057,厦门象屿,1.607813975922989e-4
000985,600058,五矿发展,8.039069879614945e-5
000985,600059,古越龙山,1.3063488554374282e-4
000985,600060,海信视像,3.416604698836352e-4
000985,600061,国投资本,4.220511686797846e-4
000985,600062,华润双鹤,1.607813975922989e-4
000985,600063,皖维高新,1.507325602427802e-4
000985,600064,南京高科,1.909279096408549e-4
000985,600066,宇通客车,7.134674518158263e-4
000985,600067,冠城新材,6.029302409711208e-5
000985,600071,凤凰光学,8.039069879614945e-5
000985,600072,中船科技,2.2107442168941096e-4
000985,600073,光明肉业,1.0048837349518681e-4
000985,600075,新疆天业,9.043953614566812e-5
000985,600076,康欣新材,5.0244186747593404e-5
000985,600078,澄星股份,5.0244186747593404e-5
000985,600079,人福医药,4.521976807283406e-4
000985,600080,金花股份,4.0195349398074726e-5
000985,600081,东风科技,4.0195349398074726e-5
000985,600082,海泰发展,3.014651204855604e-5
000985,600084,中信尼雅,6.029302409711208e-5
000985,600085,同仁堂,4.8234419277689666e-4
000985,600088,中视传媒,7.034186144663077e-5
000985,600089,特变电工,0.0013967883915830968
000985,600094,大名城,1.0048837349518681e-4
000985,600095,湘财股份,2.9141628313604176e-4
000985,600096,云天化,6.833209397672704e-4
000985,600097,开创国际,3.014651204855604e-5
000985,600098,广州发展,1.4068372289326154e-4
000985,600099,林海股份,3.014651204855604e-5
000985,600100,同方股份,3.718069819321912e-4
000985,600101,明星电力,8.039069879614945e-5
000985,600103,青山纸业,7.034186144663077e-5
000985,600104,上汽集团,0.001708302349418176
000985,600105,永鼎股份,2.51220933737967e-4
000985,600106,重庆路桥,1.507325602427802e-4
000985,600108,亚盛集团,9.043953614566812e-5
000985,600109,国金证券,5.225395421749713e-4
000985,600110,诺德股份,1.909279096408549e-4
000985,600111,北方稀土,0.002813674457865231
000985,600113,浙江东日,2.4117209638844833e-4
000985,600114,东睦股份,3.718069819321912e-4
000985,600115,中国东航,6.833209397672704e-4
000985,600116,三峡水利,1.3063488554374282e-4
000985,600117,西宁特钢,1.1053721084470548e-4
000985,600118,中国卫星,4.6224651807785935e-4
000985,600119,长江投资,4.0195349398074726e-5
000985,600120,浙江东方,2.6126977108748565e-4
000985,600121,郑州煤电,5.0244186747593404e-5
000985,600123,兰花科创,1.1053721084470548e-4
000985,600125,铁龙物流,1.1053721084470548e-4
000985,600126,杭钢股份,2.713186084370044e-4
000985,600127,金健米业,7.034186144663077e-5
000985,600128,苏豪弘业,4.0195349398074726e-5
000985,600129,太极集团,1.708302349418176e-4
000985,600131,国网信通,2.110255843398923e-4
000985,600132,重庆啤酒,2.6126977108748565e-4
000985,600133,东湖高新,1.909279096408549e-4
000985,600135,乐凯胶片,5.0244186747593404e-5
000985,600137,浪莎股份,1.0048837349518682e-5
000985,600138,中青旅,1.1053721084470548e-4
000985,600141,兴发集团,4.220511686797846e-4
000985,600143,金发科技,6.632232650682329e-4
000985,600148,长春一东,3.014651204855604e-5
000985,600149,廊坊发展,3.014651204855604e-5
000985,600150,中国船舶,0.001637960487971545
000985,600151,航天机电,1.708302349418176e-4
000985,600152,维科技术,5.0244186747593404e-5
000985,600153,建发股份,3.9190465663122855e-4
000985,600155,华创云信,3.416604698836352e-4
000985,600156,华升股份,5.0244186747593404e-5
000985,600157,永泰能源,6.330767530196769e-4
000985,600158,中体产业,1.3063488554374282e-4
000985,600159,大龙地产,3.014651204855604e-5
000985,600160,巨化股份,0.0010249814096509053
000985,600161,天坛生物,4.6224651807785935e-4
000985,600162,香江控股,4.0195349398074726e-5
000985,600163,中闽能源,8.039069879614945e-5
000985,600166,福田汽车,2.6126977108748565e-4
000985,600167,联美控股,9.043953614566812e-5
000985,600168,武汉控股,4.0195349398074726e-5
000985,600169,太原重工,8.039069879614945e-5
000985,600170,上海建工,2.51220933737967e-4
000985,600171,上海贝岭,4.220511686797846e-4
000985,600172,黄河旋风,9.043953614566812e-5
000985,600173,卧龙新能,4.0195349398074726e-5
000985,600176,中国巨石,7.335651265148636e-4
000985,600177,雅戈尔,3.416604698836352e-4
000985,600178,东安动力,7.034186144663077e-5
000985,600179,安通控股,2.0097674699037362e-4
000985,600180,瑞茂通,4.0195349398074726e-5
000985,600182,S佳通,5.0244186747593404e-5
000985,600183,生益科技,0.0012661535060393538
000985,600184,光电股份,1.0048837349518681e-4
000985,600185,珠免集团,1.3063488554374282e-4
000985,600186,莲花控股,2.2107442168941096e-4
000985,600187,国中水务,7.034186144663077e-5
000985,600188,兖矿能源,4.521976807283406e-4
000985,600189,泉阳泉,6.029302409711208e-5
000985,600191,华资实业,4.0195349398074726e-5
000985,600192,长城电工,6.029302409711208e-5
000985,600195,中牧股份,8.039069879614945e-5
000985,600196,复星医药,7.134674518158263e-4
000985,600197,伊力特,9.043953614566812e-5
000985,600198,大唐电信,1.2058604819422417e-4
000985,600199,金种子酒,1.1053721084470548e-4
000985,600201,生物股份,1.909279096408549e-4
000985,600202,哈空调,3.014651204855604e-5
000985,600203,福日电子,1.4068372289326154e-4
000985,600206,有研新材,2.6126977108748565e-4
000985,600207,安彩高科,5.0244186747593404e-5
000985,600208,衢州发展,4.0195349398074724e-4
000985,600210,紫江企业,1.708302349418176e-4
000985,600211,西藏药业,1.507325602427802e-4
000985,600212,绿能慧充,8.039069879614945e-5
000985,600215,派斯林,5.0244186747593404e-5
000985,600216,浙江医药,2.110255843398923e-4
000985,600217,中再资环,1.0048837349518681e-4
000985,600218,全柴动力,6.029302409711208e-5
000985,600219,南山铝业,5.526860542235275e-4
000985,600221,海航控股,8.039069879614945e-4
000985,600222,太龙药业,6.029302409711208e-5
000985,600223,福瑞达,8.039069879614945e-5
000985,600226,亨通股份,1.507325602427802e-4
000985,600227,赤天化,6.029302409711208e-5
000985,600229,城市传媒,4.0195349398074726e-5
000985,600230,沧州大化,7.034186144663077e-5
000985,600231,凌钢股份,3.014651204855604e-5
000985,600232,金鹰股份,2.0097674699037363e-5
000985,600233,圆通速递,5.727837289225648e-4
000985,600235,民丰特纸,3.014651204855604e-5
000985,600236,桂冠电力,1.4068372289326154e-4
000985,600237,铜峰电子,8.039069879614945e-5
000985,600239,云南城投,4.0195349398074726e-5
000985,600241,时代万恒,3.014651204855604e-5
000985,600246,万通发展,2.713186084370044e-4
000985,600248,陕建股份,1.2058604819422417e-4
000985,600249,两面针,4.0195349398074726e-5
000985,600250,南京商旅,4.0195349398074726e-5
000985,600251,冠农股份,8.039069879614945e-5
000985,600252,中恒集团,1.4068372289326154e-4
000985,600255,鑫科材料,1.507325602427802e-4
000985,600256,广汇能源,4.72295355427378e-4
000985,600257,大湖股份,4.0195349398074726e-5
000985,600258,首旅酒店,2.0097674699037362e-4
000985,600259,广晟有色,3.3161163253411644e-4
000985,600261,阳光照明,5.0244186747593404e-5
000985,600262,北方股份,5.0244186747593404e-5
000985,600266,城建发展,1.2058604819422417e-4
000985,600267,海正药业,1.8087907229133625e-4
000985,600268,国电南自,1.0048837349518681e-4
000985,600269,赣粤高速,1.2058604819422417e-4
000985,600271,航天信息,2.0097674699037362e-4
000985,600272,开开实业,2.0097674699037363e-5
000985,600273,嘉化能源,1.607813975922989e-4
000985,600276,恒瑞医药,0.00578813031332276
000985,600278,东方创业,7.034186144663077e-5
000985,600279,重庆港,5.0244186747593404e-5
000985,600280,中央商场,4.0195349398074726e-5
000985,600281,华阳新材,4.0195349398074726e-5
000985,600282,南钢股份,2.3112325903892967e-4
000985,600283,钱江水利,4.0195349398074726e-5
000985,600284,浦东建设,1.2058604819422417e-4
000985,600285,羚锐制药,2.110255843398923e-4
000985,600288,大恒科技,8.039069879614945e-5
000985,600292,远达环保,1.0048837349518681e-4
000985,600293,三峡新材,5.0244186747593404e-5
000985,600295,鄂尔多斯,1.2058604819422417e-4
000985,600298,安琪酵母,4.72295355427378e-4
000985,600299,安迪苏,8.039069879614945e-5
000985,600300,维维股份,8.039069879614945e-5
000985,600301,华锡有色,1.607813975922989e-4
000985,600302,标准股份,3.014651204855604e-5
000985,600305,恒顺醋业,1.1053721084470548e-4
000985,600307,酒钢宏兴,1.0048837349518681e-4
000985,600308,华泰股份,7.034186144663077e-5
000985,600309,万华化学,0.0025323070120787075
000985,600310,广西能源,6.029302409711208e-5
000985,600312,平高电气,2.51220933737967e-4
000985,600313,农发种业,1.0048837349518681e-4
000985,600315,上海家化,1.8087907229133625e-4
000985,600316,洪都航空,3.5170930723315387e-4
000985,600318,新力金融,9.043953614566812e-5
000985,600319,亚星化学,4.0195349398074726e-5
000985,600320,振华重工,1.8087907229133625e-4
000985,600322,津投城开,5.0244186747593404e-5
000985,600323,瀚蓝环境,2.51220933737967e-4
000985,600325,华发股份,2.3112325903892967e-4
000985,600326,西藏天路,3.014651204855604e-4
000985,600327,大东方,5.0244186747593404e-5
000985,600328,中盐化工,1.4068372289326154e-4
000985,600329,达仁堂,2.6126977108748565e-4
000985,600330,天通股份,2.3112325903892967e-4
000985,600331,宏达股份,3.416604698836352e-4
000985,600332,白云山,3.617581445826725e-4
000985,600333,长春燃气,3.014651204855604e-5
000985,600335,国机汽车,7.034186144663077e-5
000985,600336,澳柯玛,8.039069879614945e-5
000985,600337,美克家居,3.014651204855604e-5
000985,600338,西藏珠峰,2.2107442168941096e-4
000985,600339,中油工程,1.2058604819422417e-4
000985,600340,华夏幸福,1.2058604819422417e-4
000985,600343,航天动力,1.1053721084470548e-4
000985,600345,长江通信,1.0048837349518681e-4
000985,600346,恒力石化,7.23516289165345e-4
000985,600348,华阳股份,2.51220933737967e-4
000985,600350,山东高速,1.2058604819422417e-4
000985,600351,亚宝药业,1.0048837349518681e-4
000985,600352,浙江龙盛,5.426372168740088e-4
000985,600353,旭光电子,1.708302349418176e-4
000985,600354,敦煌种业,5.0244186747593404e-5
000985,600356,恒丰纸业,4.0195349398074726e-5
000985,600359,新农开发,3.014651204855604e-5
000985,600361,创新新材,1.507325602427802e-4
000985,600362,江西铜业,5.627348915730461e-4
000985,600363,联创光电,4.72295355427378e-4
000985,600366,宁波韵升,2.6126977108748565e-4
000985,600367,红星发展,7.034186144663077e-5
000985,600368,五洲交通,7.034186144663077e-5
000985,600369,西南证券,3.818558192817098e-4
000985,600370,三房巷,3.014651204855604e-5
000985,600371,万向德农,3.014651204855604e-5
000985,600372,中航机载,6.129790783206395e-4
000985,600373,中文传媒,1.4068372289326154e-4
000985,600376,首开股份,7.034186144663077e-5
000985,600377,宁沪高速,1.3063488554374282e-4
000985,600378,昊华科技,2.3112325903892967e-4
000985,600379,宝光股份,5.0244186747593404e-5
000985,600380,健康元,2.713186084370044e-4
000985,600382,广东明珠,5.0244186747593404e-5
000985,600383,金地集团,2.51220933737967e-4
000985,600386,北巴传媒,4.0195349398074726e-5
000985,600388,龙净环保,2.51220933737967e-4
000985,600389,江山股份,1.507325602427802e-4
000985,600390,五矿资本,2.8136744578652307e-4
000985,600391,航发科技,1.4068372289326154e-4
000985,600392,盛和资源,7.436139638643824e-4
000985,600395,盘江股份,1.1053721084470548e-4
000985,600396,华电辽能,5.0244186747593404e-5
000985,600397,安源煤业,1.1053721084470548e-4
000985,600398,海澜之家,3.3161163253411644e-4
000985,600399,抚顺特钢,1.708302349418176e-4
000985,600400,红豆股份,4.0195349398074726e-5
000985,600403,大有能源,3.014651204855604e-5
000985,600405,动力源,8.039069879614945e-5
000985,600406,国电南瑞,0.001708302349418176
000985,600408,安泰集团,3.014651204855604e-5
000985,600409,三友化工,1.507325602427802e-4
000985,600410,华胜天成,5.02441867475934e-4
000985,600415,小商品城,0.0012058604819422415
000985,600416,湘电股份,3.115139578350791e-4
000985,600418,江淮汽车,0.001859034909660956
000985,600419,天润乳业,5.0244186747593404e-5
000985,600420,国药现代,1.507325602427802e-4
000985,600422,昆药集团,1.507325602427802e-4
000985,600423,柳化股份,4.0195349398074726e-5
000985,600425,青松建化,1.0048837349518681e-4
000985,600426,华鲁恒升,7.938581506119757e-4
000985,600428,中远海特,1.4068372289326154e-4
000985,600429,三元股份,4.0195349398074726e-5
000985,600433,冠豪高新,6.029302409711208e-5
000985,600435,北方导航,3.617581445826725e-4
000985,600436,片仔癀,0.0012360069939907977
000985,600438,通威股份,0.001165665132544167
000985,600439,瑞贝卡,5.0244186747593404e-5
000985,600444,国机通用,3.014651204855604e-5
000985,600446,金证股份,2.8136744578652307e-4
000985,600448,华纺股份,4.0195349398074726e-5
000985,600449,宁夏建材,8.039069879614945e-5
000985,600452,涪陵电力,1.8087907229133625e-4
000985,600455,博通股份,3.014651204855604e-5
000985,600456,宝钛股份,1.8087907229133625e-4
000985,600458,时代新材,1.3063488554374282e-4
000985,600459,贵研铂业,1.8087907229133625e-4
000985,600460,士兰微,7.436139638643824e-4
000985,600461,洪城环境,1.4068372289326154e-4
000985,600463,空港股份,3.014651204855604e-5
000985,600467,好当家,5.0244186747593404e-5
000985,600468,百利电气,7.034186144663077e-5
000985,600469,风神股份,4.0195349398074726e-5
000985,600470,六国化工,5.0244186747593404e-5
000985,600475,华光环能,1.607813975922989e-4
000985,600476,湘邮科技,4.0195349398074726e-5
000985,600477,杭萧钢构,9.043953614566812e-5
000985,600478,科力远,1.607813975922989e-4
000985,600479,千金药业,7.034186144663077e-5
000985,600480,凌云股份,2.0097674699037362e-4
000985,600481,双良节能,1.3063488554374282e-4
000985,600482,中国动力,5.225395421749713e-4
000985,600483,福能股份,2.110255843398923e-4
000985,600486,扬农化工,3.5170930723315387e-4
000985,600487,亨通光电,7.938581506119757e-4
000985,600488,津药药业,5.0244186747593404e-5
000985,600489,中金黄金,9.043953614566812e-4
000985,600490,鹏欣资源,1.8087907229133625e-4
000985,600491,龙元建设,7.034186144663077e-5
000985,600493,凤竹纺织,2.0097674699037363e-5
000985,600495,晋西车轴,9.043953614566812e-5
000985,600496,精工钢构,1.1053721084470548e-4
000985,600497,驰宏锌锗,3.617581445826725e-4
000985,600498,烽火通信,4.120023313302659e-4
000985,600499,科达制造,2.6126977108748565e-4
000985,600500,中化国际,1.607813975922989e-4
000985,600501,航天晨光,1.2058604819422417e-4
000985,600502,安徽建工,1.1053721084470548e-4
000985,600503,华丽家族,1.0048837349518681e-4
000985,600505,西昌电力,5.0244186747593404e-5
000985,600506,统一股份,5.0244186747593404e-5
000985,600507,方大特钢,1.507325602427802e-4
000985,600508,上海能源,7.034186144663077e-5
000985,600509,天富能源,1.2058604819422417e-4
000985,600510,黑牡丹,7.034186144663077e-5
000985,600511,国药股份,2.2107442168941096e-4
000985,600512,腾达建设,7.034186144663077e-5
000985,600513,联环药业,9.043953614566812e-5
000985,600515,海南机场,4.421488433788219e-4
000985,600516,方大炭素,2.713186084370044e-4
000985,600517,国网英大,2.0097674699037362e-4
