t_adx,t_cci,x_thr,t_max,r_max,r_min,mean,sd
10,45,0.6,115,0.1,-0.5,0.0260454541285447,0.132883345216478
10,45,0.6,120,0.1,-0.5,0.0262556145404842,0.134540412121551
10,50,0.4,100,0.1,-0.5,0.0225058156107069,0.130342108893336
10,50,0.4,105,0.1,-0.5,0.0236817428854982,0.130912043198871
10,50,0.4,110,0.1,-0.5,0.0245395782073269,0.131997138753197
10,50,0.4,115,0.1,-0.5,0.0254538929852242,0.132920621017598
10,50,0.4,120,0.1,-0.5,0.0256117639634117,0.134563435045627
10,50,0.45,100,0.1,-0.5,0.0228737257787968,0.130180770246281
10,50,0.45,105,0.1,-0.5,0.0241173454736227,0.130710677745402
10,50,0.45,110,0.1,-0.5,0.0250558707408076,0.131649286318225
10,50,0.45,115,0.1,-0.5,0.0259596154694844,0.132580949896143
10,50,0.45,120,0.1,-0.5,0.0260614707252059,0.134280813117108
10,50,0.5,100,0.1,-0.5,0.0231372862477021,0.129974107207539
10,50,0.5,105,0.1,-0.5,0.0244736996338525,0.130441123975805
10,50,0.5,110,0.1,-0.5,0.0253914459949331,0.131403376907828
10,50,0.5,115,0.1,-0.5,0.0262962388914563,0.132384873280229
10,50,0.5,120,0.1,-0.5,0.0263747576769471,0.134100098134753
10,50,0.55,100,0.1,-0.5,0.0232601735312481,0.129990662255712
10,50,0.55,105,0.1,-0.5,0.0246753882618626,0.130386724948638
10,50,0.55,110,0.1,-0.5,0.0256470617003687,0.131365203314596
10,50,0.55,115,0.1,-0.5,0.026539426368184,0.132354937872773
10,50,0.55,120,0.1,-0.5,0.0266098410046568,0.134090617599586
10,50,0.6,100,0.1,-0.5,0.0234245183905488,0.130245806315813
10,50,0.6,105,0.1,-0.5,0.0249639646799897,0.130501423939508
10,50,0.6,110,0.1,-0.5,0.0259273744771991,0.131464816097784
10,50,0.6,115,0.1,-0.5,0.0267972087244665,0.132451226611156
10,50,0.6,120,0.1,-0.5,0.0269315285935467,0.134129631172238
10,55,0.4,100,0.1,-0.5,0.0225301346870688,0.130314437613249
10,55,0.4,105,0.1,-0.5,0.0237463109750088,0.130825083303647
10,55,0.4,110,0.1,-0.5,0.0246932448403978,0.131845527663535
10,55,0.4,115,0.1,-0.5,0.0255920045779766,0.132797032296379
10,55,0.4,120,0.1,-0.5,0.0257259970984904,0.134436223669228
10,55,0.45,100,0.1,-0.5,0.0228696574119206,0.130051191490891
10,55,0.45,105,0.1,-0.5,0.0241665850774559,0.130510933762608
10,55,0.45,110,0.1,-0.5,0.0251854606307496,0.131428294102684
10,55,0.45,115,0.1,-0.5,0.0261039138906992,0.132362275805373
10,55,0.45,120,0.1,-0.5,0.0261727607575184,0.134081020255428
10,55,0.5,100,0.1,-0.5,0.0231575265229305,0.129929745691214
10,55,0.5,105,0.1,-0.5,0.0245561988629517,0.130315505509883
10,55,0.5,110,0.1,-0.5,0.0255063922520568,0.131281193151521
10,55,0.5,115,0.1,-0.5,0.0264006909475832,0.132297208830322
10,55,0.5,120,0.1,-0.5,0.0264670756025612,0.133997480795141
10,55,0.55,100,0.1,-0.5,0.0234127822485406,0.129877006634644
10,55,0.55,105,0.1,-0.5,0.0248949470373511,0.1301946875978
10,55,0.55,110,0.1,-0.5,0.0258938321966111,0.131177413271127
10,55,0.55,115,0.1,-0.5,0.0267335058716652,0.132250335775114
10,55,0.55,120,0.1,-0.5,0.026782201344508,0.133954689476703
10,55,0.6,100,0.1,-0.5,0.0236193004409249,0.130036174012903
10,55,0.6,105,0.1,-0.5,0.0253151543723574,0.130141927063815
10,55,0.6,110,0.1,-0.5,0.0263503680364027,0.13104252792015
10,55,0.6,115,0.1,-0.5,0.0272064129785394,0.132062509136696
10,55,0.6,120,0.1,-0.5,0.0272771573399729,0.133735682762946
10,60,0.4,100,0.1,-0.5,0.0227288210157906,0.130094693308371
10,60,0.4,105,0.1,-0.5,0.0239736793095675,0.130619620819678
10,60,0.4,110,0.1,-0.5,0.024899647399225,0.131699656060414
10,60,0.4,115,0.1,-0.5,0.0257410606655403,0.132636822377467
10,60,0.4,120,0.1,-0.5,0.0258377225698353,0.13431916381136
10,60,0.45,100,0.1,-0.5,0.0230656252003933,0.129858070042672
10,60,0.45,105,0.1,-0.5,0.0243810542608047,0.130355511572433
10,60,0.45,110,0.1,-0.5,0.0253699185447917,0.131323502977902
10,60,0.45,115,0.1,-0.5,0.0262216027739745,0.132257509450133
10,60,0.45,120,0.1,-0.5,0.0262506176243772,0.134037203506385
10,60,0.5,100,0.1,-0.5,0.0233525586783894,0.129723576445617
10,60,0.5,105,0.1,-0.5,0.0247854448449859,0.130132942274716
10,60,0.5,110,0.1,-0.5,0.0257489939364431,0.131117885460168
10,60,0.5,115,0.1,-0.5,0.0265621603900784,0.13215280943979
10,60,0.5,120,0.1,-0.5,0.0265584586590948,0.133961435845255
10,60,0.55,100,0.1,-0.5,0.0234706530882254,0.141346839181957
10,60,0.55,105,0.1,-0.5,0.0250231871137275,0.141675449712743
10,60,0.55,110,0.1,-0.5,0.0260745214778666,0.142591216299784
10,60,0.55,115,0.1,-0.5,0.0268176289503566,0.143632040315796
10,60,0.55,120,0.1,-0.5,0.026783643058657,0.145334043024207
10,60,0.6,100,0.1,-0.5,0.0239034649998843,0.142828403040767
10,60,0.6,105,0.1,-0.5,0.0256808682680083,0.142942562696428
10,60,0.6,110,0.1,-0.5,0.0266977527601762,0.143826252851213
10,60,0.6,115,0.1,-0.5,0.0274779629346269,0.144834937205204
10,60,0.6,120,0.1,-0.5,0.0274341955651648,0.14654346067573
15,10,0.4,100,0.1,-0.5,0.0220855114511155,0.136229363830907
15,10,0.4,105,0.1,-0.5,0.023573219013222,0.136311758986391
15,10,0.4,110,0.1,-0.5,0.0248764759560342,0.136850045692647
15,10,0.4,115,0.1,-0.5,0.0258412155637,0.137637424358581
15,10,0.4,120,0.1,-0.5,0.0256926735535256,0.139601242188864
15,10,0.45,100,0.1,-0.5,0.0222204017845927,0.136172705897737
15,10,0.45,105,0.1,-0.5,0.0237221054083416,0.136208012852151
15,10,0.45,110,0.1,-0.5,0.0250171514630229,0.136808803927541
15,10,0.45,115,0.1,-0.5,0.025960621470301,0.137632084784732
15,10,0.45,120,0.1,-0.5,0.0257780264099766,0.13963564137489
15,10,0.5,100,0.1,-0.5,0.0220721686129035,0.13632559628442
15,10,0.5,105,0.1,-0.5,0.0235741701839254,0.136372000333769
15,10,0.5,110,0.1,-0.5,0.0248605834968006,0.136988450067566
15,10,0.5,115,0.1,-0.5,0.0257950018931831,0.137796699309405
15,10,0.5,120,0.1,-0.5,0.0255881198100534,0.13983396651653
15,10,0.55,100,0.1,-0.5,0.0220375098155711,0.136589412843795
15,10,0.55,105,0.1,-0.5,0.023596384169439,0.136603594737936
15,10,0.55,110,0.1,-0.5,0.0248352841892892,0.137243992367536
15,10,0.55,115,0.1,-0.5,0.0257588601445012,0.138052123952398
15,10,0.55,120,0.1,-0.5,0.0255281184731176,0.140081463176687
15,10,0.6,100,0.1,-0.5,0.0220326171990205,0.13676720697563
15,10,0.6,105,0.1,-0.5,0.023616704594461,0.136755315440737
15,10,0.6,110,0.1,-0.5,0.0248359190507658,0.137437050033603
15,10,0.6,115,0.1,-0.5,0.0257418705329813,0.138275751840337
15,10,0.6,120,0.1,-0.5,0.0255026915719678,0.140303464036553
15,15,0.4,100,0.1,-0.5,0.0218085454219098,0.131361874140828
15,15,0.4,105,0.1,-0.5,0.0233845465467841,0.131398502244692
15,15,0.4,110,0.1,-0.5,0.0245662670132161,0.132063907021555
15,15,0.4,115,0.1,-0.5,0.0252076619078666,0.133238109976489
15,15,0.4,120,0.1,-0.5,0.0250960891729205,0.135176057728696
15,15,0.45,100,0.1,-0.5,0.0219020995932733,0.131179449013368
15,15,0.45,105,0.1,-0.5,0.0235000306078003,0.131238454192472
15,15,0.45,110,0.1,-0.5,0.0246777137513867,0.131938726795812
15,15,0.45,115,0.1,-0.5,0.025297854898131,0.133155416266588
15,15,0.45,120,0.1,-0.5,0.0251602706955555,0.135150378186911
15,15,0.5,100,0.1,-0.5,0.021860297065266,0.131130886567831
15,15,0.5,105,0.1,-0.5,0.0234999921377829,0.131136510898644
15,15,0.5,110,0.1,-0.5,0.0246537655710053,0.131881457105625
15,15,0.5,115,0.1,-0.5,0.025231234592038,0.133157561175658
15,15,0.5,120,0.1,-0.5,0.0250465217931194,0.135200428258535
15,15,0.55,100,0.1,-0.5,0.0219717643802286,0.131060012068896
15,15,0.55,105,0.1,-0.5,0.0236610587885381,0.131025336917379
15,15,0.55,110,0.1,-0.5,0.0247590634856501,0.131866767449045
15,15,0.55,115,0.1,-0.5,0.0253280230178472,0.133108582331481
15,15,0.55,120,0.1,-0.5,0.025073637354567,0.135225586298044
15,15,0.6,100,0.1,-0.5,0.0220630849691857,0.131004640120965
15,15,0.6,105,0.1,-0.5,0.0238116558895501,0.130928910678926
15,15,0.6,110,0.1,-0.5,0.0248549548429374,0.131828752291905
15,15,0.6,115,0.1,-0.5,0.025383264445761,0.13310409699438
15,15,0.6,120,0.1,-0.5,0.025086461368033,0.135254393495455
15,20,0.4,100,0.1,-0.5,0.0220965595815495,0.130859181321812
15,20,0.4,105,0.1,-0.5,0.0236229648606089,0.131028306592748
15,20,0.4,110,0.1,-0.5,0.0245017145872003,0.132014442274717
15,20,0.4,115,0.1,-0.5,0.0251419863304134,0.133181709046248
15,20,0.4,120,0.1,-0.5,0.0248905842741277,0.135327979830997
15,20,0.45,100,0.1,-0.5,0.0222800613238626,0.130623144868613
15,20,0.45,105,0.1,-0.5,0.0238319421340558,0.130781398916615
15,20,0.45,110,0.1,-0.5,0.0246984767252015,0.131821821083581
15,20,0.45,115,0.1,-0.5,0.0253194960180218,0.133069729581299
15,20,0.45,120,0.1,-0.5,0.0250372690881721,0.135285989255451
15,20,0.5,100,0.1,-0.5,0.0223426008480328,0.130525781032453
15,20,0.5,105,0.1,-0.5,0.0239128166281024,0.13067723828691
15,20,0.5,110,0.1,-0.5,0.0247297724728991,0.131789072906684
15,20,0.5,115,0.1,-0.5,0.0253050044575123,0.133105783787685
15,20,0.5,120,0.1,-0.5,0.0249548280280102,0.135372005775666
15,20,0.55,100,0.1,-0.5,0.0224280910335286,0.130463249439988
15,20,0.55,105,0.1,-0.5,0.0240291701934116,0.130628842287077
15,20,0.55,110,0.1,-0.5,0.0248431200708371,0.131774412269486
15,20,0.55,115,0.1,-0.5,0.0253711883801092,0.13311744764789
15,20,0.55,120,0.1,-0.5,0.0249405075811786,0.13548793914866
15,20,0.6,100,0.1,-0.5,0.022797528265563,0.130182440362038
15,20,0.6,105,0.1,-0.5,0.0244619094761775,0.130303364877356
15,20,0.6,110,0.1,-0.5,0.0252349413741143,0.131469907662269
15,20,0.6,115,0.1,-0.5,0.0257286546086497,0.13283047779417
15,20,0.6,120,0.1,-0.5,0.025271110167806,0.135249561249042
15,25,0.4,100,0.1,-0.5,0.0224123122316382,0.130300288785713
15,25,0.4,105,0.1,-0.5,0.0237050304633428,0.1307725180445
15,25,0.4,110,0.1,-0.5,0.0246175797621816,0.131748454075112
15,25,0.4,115,0.1,-0.5,0.0251260981209613,0.133091291569673
15,25,0.4,120,0.1,-0.5,0.0248775069803154,0.13523074803784
15,25,0.45,100,0.1,-0.5,0.0226575607500307,0.130042621728617
15,25,0.45,105,0.1,-0.5,0.0239802668331342,0.130488917054697
15,25,0.45,110,0.1,-0.5,0.0248640889565163,0.131480543534716
15,25,0.45,115,0.1,-0.5,0.0253029304049463,0.132935725894128
15,25,0.45,120,0.1,-0.5,0.0250150144104724,0.135161614504212
15,25,0.5,100,0.1,-0.5,0.0228735328069291,0.129874771716098
15,25,0.5,105,0.1,-0.5,0.0242571548303627,0.130320464460042
15,25,0.5,110,0.1,-0.5,0.025121840358773,0.131334870632789
15,25,0.5,115,0.1,-0.5,0.0255107350683884,0.132848983727646
15,25,0.5,120,0.1,-0.5,0.0251409631587696,0.135155638971858
15,25,0.55,100,0.1,-0.5,0.0228296458898918,0.130029950332114
15,25,0.55,105,0.1,-0.5,0.0242595799675738,0.130477170073966
15,25,0.55,110,0.1,-0.5,0.0250717878402105,0.13159938946106
15,25,0.55,115,0.1,-0.5,0.0254088530050331,0.133159877417704
15,25,0.55,120,0.1,-0.5,0.0249766350656492,0.135543497242531
15,25,0.6,100,0.1,-0.5,0.0228366007818563,0.130124639646157
15,25,0.6,105,0.1,-0.5,0.0243258406028314,0.13052629104312
15,25,0.6,110,0.1,-0.5,0.0250623263177743,0.131687937753106
15,25,0.6,115,0.1,-0.5,0.0253894107177382,0.133249906203554
15,25,0.6,120,0.1,-0.5,0.0249909212653241,0.13566244544531
15,30,0.4,100,0.1,-0.5,0.0229968729531684,0.129933932517126
15,30,0.4,105,0.1,-0.5,0.0243690342323924,0.130291905767818
15,30,0.4,110,0.1,-0.5,0.0250240332953669,0.13157449565597
15,30,0.4,115,0.1,-0.5,0.0256640558423552,0.132764478490311
15,30,0.4,120,0.1,-0.5,0.025350246775621,0.135007107820697
15,30,0.45,100,0.1,-0.5,0.0231071458899047,0.129848970301938
15,30,0.45,105,0.1,-0.5,0.0245412030422152,0.130183510902714
15,30,0.45,110,0.1,-0.5,0.0251950368250382,0.131460712412196
15,30,0.45,115,0.1,-0.5,0.0257158615609774,0.132841932820868
15,30,0.45,120,0.1,-0.5,0.0254204935497216,0.135116681195687
15,30,0.5,100,0.1,-0.5,0.0234357006890571,0.129553515432818
15,30,0.5,105,0.1,-0.5,0.0248581295053435,0.129943827011435
15,30,0.5,110,0.1,-0.5,0.0254385742123697,0.131304158031005
15,30,0.5,115,0.1,-0.5,0.0259283112498965,0.132709815951412
15,30,0.5,120,0.1,-0.5,0.0256008343452678,0.134996520105875
15,30,0.55,100,0.1,-0.5,0.0233981892132282,0.129786717930091
15,30,0.55,105,0.1,-0.5,0.024844984957652,0.130212056007924
15,30,0.55,110,0.1,-0.5,0.0253294449251873,0.131693414367796
15,30,0.55,115,0.1,-0.5,0.0257663004041504,0.133141907571283
15,30,0.55,120,0.1,-0.5,0.0253620844258735,0.135551516261955
15,30,0.6,100,0.1,-0.5,0.0235294915469783,0.129721243078736
15,30,0.6,105,0.1,-0.5,0.0250322830148552,0.130085984552286
15,30,0.6,110,0.1,-0.5,0.0254303114160838,0.131644149060103
15,30,0.6,115,0.1,-0.5,0.0258224553096225,0.133159126375631
15,30,0.6,120,0.1,-0.5,0.0254663858223502,0.135534854309145
15,35,0.4,100,0.1,-0.5,0.0229968607780192,0.129883963613217
15,35,0.4,105,0.1,-0.5,0.0242109978177168,0.130438277362099
15,35,0.4,110,0.1,-0.5,0.024900260604369,0.131666915180275
15,35,0.4,115,0.1,-0.5,0.0254703834285826,0.133003456918189
15,35,0.4,120,0.1,-0.5,0.0255112185075482,0.134731392430244
15,35,0.45,100,0.1,-0.5,0.0229853503265997,0.129831939932299
15,35,0.45,105,0.1,-0.5,0.0242727954223651,0.130357253228543
15,35,0.45,110,0.1,-0.5,0.0249613111022911,0.131586585387131
15,35,0.45,115,0.1,-0.5,0.0254834538614682,0.133048654246765
15,35,0.45,120,0.1,-0.5,0.0255309852588959,0.13483043045046
15,35,0.5,100,0.1,-0.5,0.0231683062027737,0.129719027194942
15,35,0.5,105,0.1,-0.5,0.024464324175463,0.130247838032086
15,35,0.5,110,0.1,-0.5,0.0250816565186957,0.131575403933368
15,35,0.5,115,0.1,-0.5,0.0255827232349622,0.133068757244467
15,35,0.5,120,0.1,-0.5,0.0256013354256712,0.134848425948421
15,35,0.55,100,0.1,-0.5,0.0232225664144736,0.129912963058879
15,35,0.55,105,0.1,-0.5,0.0246104962684055,0.130402158466048
15,35,0.55,110,0.1,-0.5,0.0251554056646205,0.131854244804973
15,35,0.55,115,0.1,-0.5,0.0256036692528723,0.133380880232025
15,35,0.55,120,0.1,-0.5,0.0255892789322243,0.135197173730225
15,35,0.6,100,0.1,-0.5,0.0234640851220942,0.129755577048695
15,35,0.6,105,0.1,-0.5,0.0248487691856445,0.130260585691343
15,35,0.6,110,0.1,-0.5,0.0253198345742279,0.131789327826995
15,35,0.6,115,0.1,-0.5,0.0257664544229846,0.133325486410927
15,35,0.6,120,0.1,-0.5,0.0257778362358256,0.135143255781362
15,40,0.4,100,0.1,-0.5,0.0229810970401099,0.129886922774104
15,40,0.4,105,0.1,-0.5,0.0241093526216939,0.130546642919809
15,40,0.4,110,0.1,-0.5,0.0248135317102327,0.131809793522901
15,40,0.4,115,0.1,-0.5,0.0256026302038515,0.132800485358332
15,40,0.4,120,0.1,-0.5,0.0256224418739999,0.134591123076434
15,40,0.45,100,0.1,-0.5,0.0231314471078645,0.129800522742086
15,40,0.45,105,0.1,-0.5,0.0242919077442837,0.130466289289149
15,40,0.45,110,0.1,-0.5,0.0250447101008645,0.131695292111794
15,40,0.45,115,0.1,-0.5,0.025794881415229,0.132763917775233
15,40,0.45,120,0.1,-0.5,0.0258531362259349,0.134567695251267
15,40,0.5,100,0.1,-0.5,0.0232514777304897,0.129708568494245
15,40,0.5,105,0.1,-0.5,0.0244048562680337,0.130401230442413
15,40,0.5,110,0.1,-0.5,0.0251307199764549,0.131671104943639
15,40,0.5,115,0.1,-0.5,0.0258919197578957,0.132779256707899
15,40,0.5,120,0.1,-0.5,0.0259293497513828,0.13458834134688
15,40,0.55,100,0.1,-0.5,0.0233219029003501,0.129882984480469
15,40,0.55,105,0.1,-0.5,0.0245820242636238,0.130509489289449
15,40,0.55,110,0.1,-0.5,0.02529399860199,0.131823004315383
15,40,0.55,115,0.1,-0.5,0.0259890447539477,0.132974080329095
15,40,0.55,120,0.1,-0.5,0.026003143065428,0.134819067849379
15,40,0.6,100,0.1,-0.5,0.0230811853670277,0.130192726731049
15,40,0.6,105,0.1,-0.5,0.0243770879092243,0.130807055280991
15,40,0.6,110,0.1,-0.5,0.0250345692154177,0.132211983614881
15,40,0.6,115,0.1,-0.5,0.0257923490872721,0.133341324396179
15,40,0.6,120,0.1,-0.5,0.0258639967456893,0.135150850325302
15,45,0.4,100,0.1,-0.5,0.0225090265294753,0.130267945924327
15,45,0.4,105,0.1,-0.5,0.0236045413235171,0.131005145218952
15,45,0.4,110,0.1,-0.5,0.0245392337347771,0.131995166171962
15,45,0.4,115,0.1,-0.5,0.0253488094862691,0.132963386480667
15,45,0.4,120,0.1,-0.5,0.0254384503831927,0.134703397362855
15,45,0.45,100,0.1,-0.5,0.0226866328343493,0.130064696626702
15,45,0.45,105,0.1,-0.5,0.0238128761039111,0.130823167213398
15,45,0.45,110,0.1,-0.5,0.0248115150686647,0.131727210808545
15,45,0.45,115,0.1,-0.5,0.0255937534208209,0.132751491674094
15,45,0.45,120,0.1,-0.5,0.0257108150766516,0.134497980284896
15,45,0.5,100,0.1,-0.5,0.0229964251178009,0.129952680647954
15,45,0.5,105,0.1,-0.5,0.0241660538484432,0.130666986595373
15,45,0.5,110,0.1,-0.5,0.0251653625632895,0.13157615439876
15,45,0.5,115,0.1,-0.5,0.0259584081584865,0.132626592864106
15,45,0.5,120,0.1,-0.5,0.0260787221155888,0.134350943426745
15,45,0.55,100,0.1,-0.5,0.0230137342464975,0.130110163363622
15,45,0.55,105,0.1,-0.5,0.0243000422552237,0.130730043760449
15,45,0.55,110,0.1,-0.5,0.0253124695207075,0.131626583499732
15,45,0.55,115,0.1,-0.5,0.026061444720654,0.132697316799145
15,45,0.55,120,0.1,-0.5,0.0261716966751155,0.134448590976585
15,45,0.6,100,0.1,-0.5,0.0229365824708102,0.13031394988564
15,45,0.6,105,0.1,-0.5,0.0242650252903436,0.130940708561736
15,45,0.6,110,0.1,-0.5,0.0252694909060522,0.131814363851377
15,45,0.6,115,0.1,-0.5,0.0260348498995826,0.132911742520508
15,45,0.6,120,0.1,-0.5,0.0262414162732622,0.134576269303804
15,50,0.4,100,0.1,-0.5,0.0225916831405952,0.130291323547562
15,50,0.4,105,0.1,-0.5,0.0238022895307942,0.130846453628061
15,50,0.4,110,0.1,-0.5,0.0247485104268038,0.13182445362284
15,50,0.4,115,0.1,-0.5,0.0256478502908639,0.132720196256468
15,50,0.4,120,0.1,-0.5,0.0257237298109345,0.134443777625056
15,50,0.45,100,0.1,-0.5,0.0226845871534839,0.130232390191745
15,50,0.45,105,0.1,-0.5,0.0240056242010496,0.130702766441535
15,50,0.45,110,0.1,-0.5,0.0250139845520145,0.131609187377321
15,50,0.45,115,0.1,-0.5,0.025921972457051,0.132505636554034
15,50,0.45,120,0.1,-0.5,0.0259419592998653,0.134337619723442
15,50,0.5,100,0.1,-0.5,0.022960902619791,0.130077516967507
15,50,0.5,105,0.1,-0.5,0.0243410188194061,0.130506846527735
15,50,0.5,110,0.1,-0.5,0.0253355291391686,0.131439578566493
15,50,0.5,115,0.1,-0.5,0.0262517570839607,0.132398287688531
15,50,0.5,120,0.1,-0.5,0.0262663302219227,0.134224289985856
15,50,0.55,100,0.1,-0.5,0.0232042248614808,0.1301228246715
15,50,0.55,105,0.1,-0.5,0.024738763754699,0.130431631413614
15,50,0.55,110,0.1,-0.5,0.0257615069219289,0.131322266115385
15,50,0.55,115,0.1,-0.5,0.0266522867114744,0.132244172843353
15,50,0.55,120,0.1,-0.5,0.0266512126114513,0.13409095587867
15,50,0.6,100,0.1,-0.5,0.0231928593483578,0.130299749951798
15,50,0.6,105,0.1,-0.5,0.0247873619875776,0.130604022443923
15,50,0.6,110,0.1,-0.5,0.0258288833512235,0.131466536238432
15,50,0.6,115,0.1,-0.5,0.026762289143467,0.132386851585499
15,50,0.6,120,0.1,-0.5,0.0268696403639597,0.134099838466127
15,55,0.4,100,0.1,-0.5,0.0225792026088964,0.130222217142698
15,55,0.4,105,0.1,-0.5,0.0238203788677845,0.130741649915061
15,55,0.4,110,0.1,-0.5,0.0248247895208304,0.131688800824524
15,55,0.4,115,0.1,-0.5,0.0256765876344037,0.132671328632581
15,55,0.4,120,0.1,-0.5,0.0257361540005324,0.134389821642072
15,55,0.45,100,0.1,-0.5,0.0226134701575104,0.130227696919996
15,55,0.45,105,0.1,-0.5,0.0239817252358352,0.13065206418494
15,55,0.45,110,0.1,-0.5,0.0250560632626183,0.131541874865124
