t_adx,t_cci,x_thr,t_max,r_max,r_min,mean,sd,t_mean,t_sd
25,65,0.5,110,0.09,-0.5,0.024065143269848,0.124588560895295,50.973573221413,42.7931426622268
25,65,0.5,115,0.09,-0.5,0.0248046919694549,0.125413713785236,52.1340740053023,44.5923929407372
25,65,0.5,120,0.09,-0.5,0.0246518680213781,0.127302362267014,53.3773937460642,46.4123202273173
25,65,0.5,125,0.09,-0.5,0.0257896134685329,0.127569377219948,54.3723330397389,48.1312240031849
25,65,0.55,110,0.09,-0.5,0.0241919610169116,0.13704292501618,50.8660564191134,42.7803565445981
25,65,0.55,115,0.09,-0.5,0.0248281223493882,0.137908415197904,52.0386826430253,44.5837700685831
25,65,0.55,120,0.09,-0.5,0.0246619879279868,0.139699868296806,53.2780319308704,46.4024761433423
25,65,0.55,125,0.09,-0.5,0.025861051419294,0.139913208444057,54.2480513153621,48.1112058729293
25,65,0.6,110,0.09,-0.5,0.0243808485474043,0.138600596060076,50.7158121058773,42.8127825811307
25,65,0.6,115,0.09,-0.5,0.0250320792157811,0.139496690645015,51.8890904072862,44.6144965735879
25,65,0.6,120,0.09,-0.5,0.024873829994418,0.141273041099142,53.1191155773607,46.4268314509492
25,65,0.6,125,0.09,-0.5,0.026205038591603,0.141315328739664,54.0807998098206,48.1285999542893
25,65,0.65,110,0.09,-0.5,0.0251101333959751,0.124027592835297,50.4258948460529,42.8006046203365
25,65,0.65,115,0.09,-0.5,0.0256806315862288,0.125118449042068,51.6061162079511,44.6018058346221
25,65,0.65,120,0.09,-0.5,0.0254951148662628,0.127157258824489,52.8202840439534,46.4052759384512
25,65,0.65,125,0.09,-0.5,0.0269319557851526,0.126967773026379,53.7623636084217,48.0946628677163
25,65,0.7,110,0.09,-0.5,0.0256345379018251,0.123438748469121,50.3321752976514,42.826398679823
25,65,0.7,115,0.09,-0.5,0.0260773424426128,0.124626702315486,51.5172338766704,44.6282093736196
25,65,0.7,120,0.09,-0.5,0.0257886487117538,0.126827309039684,52.7362318314613,46.4337615594692
25,65,0.7,125,0.09,-0.5,0.0272834719115256,0.126508536247534,53.6709977220957,48.1201010261859
25,65,0.75,110,0.09,-0.5,0.0260096276663987,0.122932612861359,50.0948365077618,42.8116242723342
25,65,0.75,115,0.09,-0.5,0.026372197910533,0.124158814660048,51.2788465781229,44.6140981425595
25,65,0.75,120,0.09,-0.5,0.0259720277744392,0.12655105304882,52.5065674738957,46.4250596884387
25,65,0.75,125,0.09,-0.5,0.0275450709822894,0.126095226846708,53.4212475330953,48.1044730397067
30,50,0.45,110,0.09,-0.5,0.0234493145885396,0.125102949503602,51.2176118105337,42.7249524077777
30,50,0.45,115,0.09,-0.5,0.024283551840315,0.125894011405363,52.3581696440024,44.5196572750911
30,50,0.45,120,0.09,-0.5,0.024245432778193,0.127706811831779,53.582530754809,46.3336336623587
30,50,0.45,125,0.09,-0.5,0.0254376797534275,0.12787489161329,54.5786579130539,48.0535374960356
30,50,0.5,110,0.09,-0.5,0.0238959942885135,0.124775634236317,51.0962656829298,42.6892770526982
30,50,0.5,115,0.09,-0.5,0.0247568952505057,0.125568811745899,52.2250514832749,44.4769097325135
30,50,0.5,120,0.09,-0.5,0.0247646139771243,0.127265065947098,53.4451388244034,46.2865840961084
30,50,0.5,125,0.09,-0.5,0.0259659923710955,0.12744476771063,54.425810781837,47.997330098025
30,50,0.55,110,0.09,-0.5,0.0240242564662261,0.124778740653826,51.0397528656207,42.6779079600235
30,50,0.55,115,0.09,-0.5,0.0248296013879847,0.125595112373152,52.1691626991814,44.4647677441517
30,50,0.55,120,0.09,-0.5,0.0248611975829591,0.127320206579081,53.3857223044344,46.2730079214541
30,50,0.55,125,0.09,-0.5,0.0260714003813359,0.127443259184084,54.356961350875,47.9794340238718
30,50,0.6,110,0.09,-0.5,0.0240973420052454,0.124791006221376,50.9890267931964,42.6842990354185
30,50,0.6,115,0.09,-0.5,0.0249011167755811,0.125627671408728,52.1256687832972,44.4727386290598
30,50,0.6,120,0.09,-0.5,0.0249706601364629,0.127291369648676,53.3438626414236,46.2800427513475
30,50,0.6,125,0.09,-0.5,0.026332057977309,0.127213779503509,54.3015996254981,47.9787654658268
30,50,0.65,110,0.09,-0.5,0.0243091086479677,0.138637159875998,50.7668159127168,42.6410403802749
30,50,0.65,115,0.09,-0.5,0.0251078907813134,0.139476334694266,51.8972085640172,44.4265111602026
30,50,0.65,120,0.09,-0.5,0.0252015769665976,0.140974568457904,53.1079045613672,46.2302060937768
30,50,0.65,125,0.09,-0.5,0.0266021356096339,0.140853121521357,54.06364461738,47.9265674857905
30,50,0.7,110,0.09,-0.5,0.0244855973321198,0.14076641872396,50.6458830905183,42.62781665947
30,50,0.7,115,0.09,-0.5,0.0251344685391246,0.141661293187777,51.7813739726643,44.4136257760735
30,50,0.7,120,0.09,-0.5,0.0251847208143563,0.143169568555926,52.9961942434186,46.2191018906973
30,50,0.7,125,0.09,-0.5,0.026555072786342,0.143036628793971,53.9533372444605,47.916173715499
30,50,0.75,110,0.09,-0.5,0.0247671624161028,0.143414955046808,50.4580714829436,42.5877558426232
30,50,0.75,115,0.09,-0.5,0.0253296168400364,0.144349354517593,51.5970710925712,44.3755414249997
30,50,0.75,120,0.09,-0.5,0.0252895136287137,0.145955614601723,52.8140588360691,46.1834081912552
30,50,0.75,125,0.09,-0.5,0.0267923752263363,0.145722089863421,53.7553736108881,47.8744663010632
30,55,0.45,110,0.09,-0.5,0.0236758136950863,0.124856931579525,51.156660462176,42.7184413685062
30,55,0.45,115,0.09,-0.5,0.0245099145629978,0.125653586083864,52.286709775178,44.5093702064799
30,55,0.45,120,0.09,-0.5,0.0244504461330753,0.127429179690737,53.5251816322212,46.3284683198788
30,55,0.45,125,0.09,-0.5,0.0256191590479147,0.12765881255261,54.5194887952703,48.0479704969321
30,55,0.5,110,0.09,-0.5,0.0239896831421671,0.124676306521627,51.0450022505914,42.6993972112565
30,55,0.5,115,0.09,-0.5,0.0248300846406881,0.12551052732022,52.1718730482075,44.4864106147127
30,55,0.5,120,0.09,-0.5,0.0247845160789672,0.127223774496049,53.4073988594948,46.3016270726062
30,55,0.5,125,0.09,-0.5,0.0259367559334591,0.127465989068982,54.3925072157385,48.0145162266299
30,55,0.55,110,0.09,-0.5,0.024390416499972,0.124482833092754,50.8832989254142,42.6654620762724
30,55,0.55,115,0.09,-0.5,0.0251250662236714,0.12538728005922,52.0153565132431,44.4521992985504
30,55,0.55,120,0.09,-0.5,0.0250898884663521,0.127141936900378,53.2404817074467,46.2628192673763
30,55,0.55,125,0.09,-0.5,0.0262577490305701,0.127315322049888,54.2101202607963,47.9675820863862
30,55,0.6,110,0.09,-0.5,0.0245306044312567,0.137385539976015,50.7387353185431,42.6606440828371
30,55,0.6,115,0.09,-0.5,0.0252794420174984,0.138226105345543,51.8798795940463,44.4487800397788
30,55,0.6,120,0.09,-0.5,0.0252513966078717,0.139793633258578,53.1023790812317,46.2560619691095
30,55,0.6,125,0.09,-0.5,0.0265465201427844,0.139830070923287,54.0608509569979,47.9535584810426
30,55,0.65,110,0.09,-0.5,0.0248487298075964,0.13900103788171,50.5451704506855,42.6256820483505
30,55,0.65,115,0.09,-0.5,0.0255922941356643,0.139883020207347,51.6795067447881,44.4103032733726
30,55,0.65,120,0.09,-0.5,0.0255817356115968,0.141448940732703,52.8910375300022,46.2125117108753
30,55,0.65,125,0.09,-0.5,0.0268717492865466,0.141431840935069,53.8503935929906,47.9086091683551
30,55,0.7,110,0.09,-0.5,0.0251692801509195,0.141247959367405,50.3536710987148,42.6159475744948
30,55,0.7,115,0.09,-0.5,0.0257967691360168,0.142142911682796,51.4888129667885,44.3993889081948
30,55,0.7,120,0.09,-0.5,0.0257379882091603,0.143721186538559,52.70464014248,46.2032860620877
30,55,0.7,125,0.09,-0.5,0.0270799675742171,0.143594411333159,53.6534906368237,47.8944060840082
30,55,0.75,110,0.09,-0.5,0.0255705155680241,0.144122749625896,50.0583927758385,42.565198234684
30,55,0.75,115,0.09,-0.5,0.0261565793803523,0.144990008509473,51.1921979610469,44.3490020912267
30,55,0.75,120,0.09,-0.5,0.0259698245071633,0.146681982311448,52.4128147062741,46.1569116130927
30,55,0.75,125,0.09,-0.5,0.027419443083602,0.146457430394322,53.3434221840069,47.8413254744129
30,60,0.45,110,0.09,-0.5,0.0239376780969018,0.124650296690314,51.0315381977657,42.7422435259179
30,60,0.45,115,0.09,-0.5,0.0247501604186644,0.12538205848043,52.1893484162896,44.5419000710228
30,60,0.45,120,0.09,-0.5,0.0246144390263266,0.127278400257566,53.4279503668146,46.3605382593391
30,60,0.45,125,0.09,-0.5,0.0258240391491633,0.127424739746019,54.4185380489135,48.0784860741431
30,60,0.5,110,0.09,-0.5,0.0242020590471243,0.124486353934268,50.9185409672084,42.7393273693706
30,60,0.5,115,0.09,-0.5,0.0249503874572466,0.125336017033122,52.0769780814571,44.5372198521457
30,60,0.5,120,0.09,-0.5,0.0247879031498119,0.127215340421281,53.3184356986683,46.3557425610086
30,60,0.5,125,0.09,-0.5,0.0259958435246673,0.127381232881456,54.3025719815631,48.0698830158507
30,60,0.55,110,0.09,-0.5,0.0244452978239464,0.136439706581008,50.7643394814456,42.7091364907961
30,60,0.55,115,0.09,-0.5,0.0250798812694051,0.137345960395466,51.9283381512457,44.5077673221875
30,60,0.55,120,0.09,-0.5,0.024949679495011,0.139077460669744,53.1573745872948,46.3211067723174
30,60,0.55,125,0.09,-0.5,0.0262101788083787,0.139180509358887,54.1226621137707,48.0254579287253
30,60,0.6,110,0.09,-0.5,0.0247488371704407,0.13773332474316,50.5983446630296,42.7199594539141
30,60,0.6,115,0.09,-0.5,0.0254297229308361,0.138613071794317,51.7638594742743,44.5170707338005
30,60,0.6,120,0.09,-0.5,0.0252874387186259,0.140341928743536,52.9895399576113,46.3259781477269
30,60,0.6,125,0.09,-0.5,0.0266457514912138,0.140304293064224,53.9411639522802,48.0208305699821
30,60,0.65,110,0.09,-0.5,0.0254612190982037,0.123810439267532,50.3403889175701,42.6770195370817
30,60,0.65,115,0.09,-0.5,0.0260366431915611,0.124925000367827,51.5098735268755,44.4716250829122
30,60,0.65,120,0.09,-0.5,0.0259158155471341,0.126838226348168,52.7149987773127,46.2693575914321
30,60,0.65,125,0.09,-0.5,0.0272893605791984,0.126654640193629,53.664745978107,47.9593517079355
30,60,0.7,110,0.09,-0.5,0.0258181930988254,0.123599787961469,50.1847136979834,42.6837355931932
30,60,0.7,115,0.09,-0.5,0.0262474738988923,0.124768530338352,51.3616320324379,44.4806684579693
30,60,0.7,120,0.09,-0.5,0.0260703183632925,0.126774644807974,52.5743317497084,46.2824077946263
30,60,0.7,125,0.09,-0.5,0.02749450126583,0.126459283981623,53.5171020692231,47.9702201585631
30,60,0.75,110,0.09,-0.5,0.0262948226600832,0.123123906106328,49.8944627527564,42.6371219828227
30,60,0.75,115,0.09,-0.5,0.0266992667669286,0.124247275634569,51.068358300214,44.433869029212
30,60,0.75,120,0.09,-0.5,0.0263907523924019,0.126439088220434,52.2855540601166,46.2395785803798
30,60,0.75,125,0.09,-0.5,0.0279347326380487,0.125943545648907,53.203804959964,47.9178314323574
30,65,0.45,110,0.09,-0.5,0.0238666833246906,0.124632875791665,51.0290573273187,42.807341392191
30,65,0.45,115,0.09,-0.5,0.0246360016301497,0.125391587592925,52.192609588214,44.6101764308817
30,65,0.45,120,0.09,-0.5,0.0245031323521505,0.127276439792396,53.4334616314312,46.4312862205477
30,65,0.45,125,0.09,-0.5,0.0256957544078186,0.127455452715164,54.4241276003995,48.1508628166974
30,65,0.5,110,0.09,-0.5,0.0241603401649123,0.124439248169559,50.952186392376,42.794385375409
30,65,0.5,115,0.09,-0.5,0.0248935251352654,0.125276670043208,52.1143808255659,44.5939799703928
30,65,0.5,120,0.09,-0.5,0.0247316436824546,0.127179946461142,53.3560519086473,46.4131453123176
30,65,0.5,125,0.09,-0.5,0.0259357325596377,0.127365991686608,54.3386056084384,48.1272548582142
30,65,0.55,110,0.09,-0.5,0.024359737191921,0.136843911386194,50.8189923852363,42.7746167297982
30,65,0.55,115,0.09,-0.5,0.0249755035127846,0.137744724476854,51.9875927112902,44.5749849316512
30,65,0.55,120,0.09,-0.5,0.024807492610051,0.139546758195752,53.2211619968384,46.3901047965315
30,65,0.55,125,0.09,-0.5,0.0260683185458004,0.139670052937609,54.1843434052978,48.0943484276628
30,65,0.6,110,0.09,-0.5,0.024617289773288,0.13832252205236,50.6622409116277,42.8067045191567
30,65,0.6,115,0.09,-0.5,0.0252667231279151,0.13921550163624,51.8319780377054,44.6055099210692
30,65,0.6,120,0.09,-0.5,0.0250777896487866,0.141045812163511,53.0617057291667,46.4161493419335
30,65,0.6,125,0.09,-0.5,0.0264399701778371,0.141034167468564,54.0114672001464,48.1111925686606
30,65,0.65,110,0.09,-0.5,0.0251082037877093,0.124066718296798,50.4422685847707,42.7908942649634
30,65,0.65,115,0.09,-0.5,0.0256761397146848,0.125179302296821,51.6154601041745,44.5883307649267
30,65,0.65,120,0.09,-0.5,0.02548181441782,0.127253819069802,52.8280041102514,46.3900641926981
30,65,0.65,125,0.09,-0.5,0.0269061403040014,0.127076621822594,53.7715126777233,48.0790270436038
30,65,0.7,110,0.09,-0.5,0.0255137148300733,0.123600945715916,50.3357348445573,42.8252723184414
30,65,0.7,115,0.09,-0.5,0.0259122892255394,0.124829399286189,51.5230725136142,44.6285628246164
30,65,0.7,120,0.09,-0.5,0.0256344057805446,0.127046380467535,52.7470376279512,46.4365416206882
30,65,0.7,125,0.09,-0.5,0.0271217676402584,0.12670530785919,53.6882268226823,48.1266158523836
30,65,0.75,110,0.09,-0.5,0.0260965872937264,0.123011180297178,50.0365639435276,42.7750259928869
30,65,0.75,115,0.09,-0.5,0.0264709305223576,0.124219695086904,51.2128080316398,44.5736272267325
30,65,0.75,120,0.09,-0.5,0.0260692999519904,0.126601431243825,52.4386197599583,46.3831695744088
30,65,0.75,125,0.09,-0.5,0.027655025120847,0.126107402337666,53.3482287162015,48.0597740013754
35,50,0.45,110,0.09,-0.5,0.02338889491581,0.125088828380186,51.2368434463546,42.7302672956471
35,50,0.45,115,0.09,-0.5,0.0242475023517364,0.125831122154966,52.3774147642542,44.5261643566481
35,50,0.45,120,0.09,-0.5,0.0242052389794125,0.127653451011019,53.6038405432381,46.3419442214927
35,50,0.45,125,0.09,-0.5,0.025414519143889,0.127783052587467,54.6045245149247,48.0646589100233
35,50,0.5,110,0.09,-0.5,0.0239551244875598,0.124760603830205,51.0650487934869,42.6822864226788
35,50,0.5,115,0.09,-0.5,0.0248306135502784,0.125509322262637,52.1934469756336,44.4693055756831
35,50,0.5,120,0.09,-0.5,0.024857613914808,0.127199632772669,53.4080295339179,46.2764477092622
35,50,0.5,125,0.09,-0.5,0.0260518157305223,0.127375202782022,54.3888209461337,47.9862726386982
35,50,0.55,110,0.09,-0.5,0.0240280149000959,0.124728155197973,51.0458801592501,42.6831545903677
35,50,0.55,115,0.09,-0.5,0.024840380898989,0.125537657626388,52.1775400420644,44.4710161240794
35,50,0.55,120,0.09,-0.5,0.024842299498095,0.127314396357227,53.3943780303874,46.2792666284105
35,50,0.55,125,0.09,-0.5,0.0260613677927854,0.127416619157987,54.3653021402874,47.9854125460607
35,50,0.6,110,0.09,-0.5,0.0243109593859511,0.124511732808374,50.9196469625094,42.6696082186235
35,50,0.6,115,0.09,-0.5,0.0250985436227904,0.125357599168127,52.0531993880214,44.4574203311223
35,50,0.6,120,0.09,-0.5,0.0251302463169834,0.127069756071708,53.2701342281879,46.2649176602061
35,50,0.6,125,0.09,-0.5,0.0264938040873406,0.12700400393278,54.2247927903479,47.9628444852982
35,50,0.65,110,0.09,-0.5,0.0243585435430478,0.138420261368957,50.7522630915549,42.640496082727
35,50,0.65,115,0.09,-0.5,0.0251327913100196,0.139265576631437,51.88541254294,44.4273465299773
35,50,0.65,120,0.09,-0.5,0.0252167587851173,0.140780671705696,53.0995091648133,46.2327722578645
35,50,0.65,125,0.09,-0.5,0.0266054396829061,0.140668858925819,54.0570706228103,47.9306511578662
35,50,0.7,110,0.09,-0.5,0.0245533351120112,0.140487901740822,50.639138002242,42.6298822315759
35,50,0.7,115,0.09,-0.5,0.0252151824667423,0.141382538394276,51.7788625101694,44.4175338408684
35,50,0.7,120,0.09,-0.5,0.0252679563838842,0.142921060674246,52.9924050632911,46.2224538081914
35,50,0.7,125,0.09,-0.5,0.0266438751225824,0.142764291163815,53.9473214816576,47.9183030297618
35,50,0.75,110,0.09,-0.5,0.0246189188897536,0.143289845332279,50.5185528756957,42.6037614944808
35,50,0.75,115,0.09,-0.5,0.0252381294446906,0.144179137168852,51.6596170384541,44.3933832497183
35,50,0.75,120,0.09,-0.5,0.0251949335244865,0.145775806513701,52.8809343988759,46.2031201807807
35,50,0.75,125,0.09,-0.5,0.0267158013493739,0.145538179682571,53.822201449761,47.8948220168618
35,55,0.45,110,0.09,-0.5,0.0236427254451186,0.124841827910121,51.1736161570179,42.7137687430977
35,55,0.45,115,0.09,-0.5,0.0245003140352176,0.125599173739891,52.3026177090654,44.5050870309491
35,55,0.45,120,0.09,-0.5,0.0244369794018487,0.127383486988144,53.542898588949,46.3256483982811
35,55,0.45,125,0.09,-0.5,0.025626119255813,0.127583970942972,54.5377311035609,48.0460063400653
35,55,0.5,110,0.09,-0.5,0.0239706096742658,0.124754711010609,51.0404448552886,42.6981258860479
35,55,0.5,115,0.09,-0.5,0.0248337618531309,0.12552765849745,52.1684323249321,44.48520206701
35,55,0.5,120,0.09,-0.5,0.0247873495584277,0.127249843229669,53.3994009512053,46.2985053863675
35,55,0.5,125,0.09,-0.5,0.0259493797845238,0.127478346497518,54.3851954314477,48.0113288632004
35,55,0.55,110,0.09,-0.5,0.0243458635123422,0.124474458112042,50.9007127239088,42.6751106147682
35,55,0.55,115,0.09,-0.5,0.0250945775730799,0.125366661246673,52.0356092160067,44.4634331405004
35,55,0.55,120,0.09,-0.5,0.0250398426821945,0.127156825269152,53.2622341828927,46.2747306599282
35,55,0.55,125,0.09,-0.5,0.0262086216412621,0.127328818367014,54.2318026742387,47.9794978762122
35,55,0.6,110,0.09,-0.5,0.024641232873223,0.137187403877581,50.6885326873096,42.6513624841574
35,55,0.6,115,0.09,-0.5,0.0253731048230506,0.13804158514263,51.8265438505449,44.4384697687769
35,55,0.6,120,0.09,-0.5,0.0253032215306189,0.139663517775652,53.051837688549,46.2470271090176
35,55,0.6,125,0.09,-0.5,0.026576660740802,0.139719338375376,54.0128920645077,47.9455113997956
35,55,0.65,110,0.09,-0.5,0.0249428896191065,0.138767872064194,50.49547185553,42.6210804804642
35,55,0.65,115,0.09,-0.5,0.0256859257754822,0.139620504052738,51.6314553673841,44.4069953748907
35,55,0.65,120,0.09,-0.5,0.0256504893039372,0.141219082539334,52.8483031506165,46.2120001145478
35,55,0.65,125,0.09,-0.5,0.0269514693181678,0.141181008850995,53.8101835533986,47.9100744597025
35,55,0.7,110,0.09,-0.5,0.0251280872846827,0.141089649349754,50.3506546452372,42.6264285160967
35,55,0.7,115,0.09,-0.5,0.0257618574442777,0.141997619556948,51.4908970851806,44.4127145131797
35,55,0.7,120,0.09,-0.5,0.0257052328505561,0.14359257157779,52.7072418621482,46.2173355740107
35,55,0.7,125,0.09,-0.5,0.0270657434932779,0.143422888488111,53.6556784078345,47.9089110299936
35,55,0.75,110,0.09,-0.5,0.0253581369497205,0.143949044043116,50.1732660261222,42.5983707177747
35,55,0.75,115,0.09,-0.5,0.0259814270895985,0.144811828002642,51.3156419325707,44.3875893126609
35,55,0.75,120,0.09,-0.5,0.0257896350279751,0.146506848060777,52.5426070588235,46.1991986026454
35,55,0.75,125,0.09,-0.5,0.02727523866857,0.146266704398203,53.4772147352902,47.8870607879051
35,60,0.45,110,0.09,-0.5,0.0239181010188411,0.124599781773393,51.0472619572752,42.7364713943761
35,60,0.45,115,0.09,-0.5,0.0247663250772669,0.125287256186532,52.2037919826652,44.5365517034055
35,60,0.45,120,0.09,-0.5,0.0246226140050576,0.127191965384971,53.4427617489993,46.3559852555884
35,60,0.45,125,0.09,-0.5,0.025848660436816,0.127312099715065,54.4349245798148,48.0752810863827
35,60,0.5,110,0.09,-0.5,0.0241339575189746,0.124612690647579,50.9356491746736,42.7354886684591
35,60,0.5,115,0.09,-0.5,0.0249127867587666,0.125401373065395,52.0940183609538,44.5332954030156
35,60,0.5,120,0.09,-0.5,0.0247591589913707,0.12728091361188,53.3317971438744,46.3501716156489
35,60,0.5,125,0.09,-0.5,0.0259794022991828,0.127428104659135,54.3155726312445,48.0637005601198
35,60,0.55,110,0.09,-0.5,0.0244366644831639,0.136372745523469,50.7468467877675,42.7105446085711
35,60,0.55,115,0.09,-0.5,0.0250937830166876,0.137249536375734,51.9115713346483,44.5095054051236
35,60,0.55,120,0.09,-0.5,0.024913232121145,0.139056122808753,53.1413343861034,46.3231328273654
35,60,0.55,125,0.09,-0.5,0.0261784964084211,0.139134128719583,54.1035014314028,48.0261886277993
35,60,0.6,110,0.09,-0.5,0.0248587578165431,0.137532797821571,50.5586775230657,42.7100798484975
35,60,0.6,115,0.09,-0.5,0.0255365750390727,0.138413994044696,51.7204371449741,44.5053895058018
35,60,0.6,120,0.09,-0.5,0.0253595101756276,0.140190174394915,52.9472955772772,46.3146122041546
35,60,0.6,125,0.09,-0.5,0.0267092982539477,0.140142024093273,53.8996724403196,48.0093527955263
35,60,0.65,110,0.09,-0.5,0.0254823254889006,0.123740609871409,50.350864983098,42.6850302964686
35,60,0.65,115,0.09,-0.5,0.0260571355501353,0.124816487585092,51.5236637961711,44.4813208119004
35,60,0.65,120,0.09,-0.5,0.0259171755905785,0.126758621105229,52.7344938602239,46.2818202722108
35,60,0.65,125,0.09,-0.5,0.0273131836792634,0.126534682767599,53.6897434430684,47.9749758962791
35,60,0.7,110,0.09,-0.5,0.0257687875638486,0.12360785992296,50.1872684798932,42.6950314735039
35,60,0.7,115,0.09,-0.5,0.0262293997980498,0.124753465899171,51.3669163378586,44.4938725822325
35,60,0.7,120,0.09,-0.5,0.0260543110141388,0.126765558158282,52.5814385383727,46.2970001699215
35,60,0.7,125,0.09,-0.5,0.0275205878003941,0.126379607805605,53.5226112081709,47.9849837298431
35,60,0.75,110,0.09,-0.5,0.0260600442590839,0.123155266372709,49.9959769883735,42.6853639460017
35,60,0.75,115,0.09,-0.5,0.0265096892922944,0.124265682554775,51.1760817428808,44.4870905413437
35,60,0.75,120,0.09,-0.5,0.0262080366237638,0.126442235125915,52.4001855137926,46.2971226223804
35,60,0.75,125,0.09,-0.5,0.0277875071616761,0.125918003809454,53.3241464501235,47.9799164637504
35,65,0.45,110,0.09,-0.5,0.0238585548418688,0.124577357510852,51.0212449543234,42.8008741345263
35,65,0.45,115,0.09,-0.5,0.0246591135077756,0.125289922513934,52.1833441408059,44.6046432494956
35,65,0.45,120,0.09,-0.5,0.0245100926374361,0.127199262390975,53.4252496314633,46.4275272798047
35,65,0.45,125,0.09,-0.5,0.0257128789046135,0.127364000632112,54.4182884266369,48.1493546570349
35,65,0.5,110,0.09,-0.5,0.024078860622439,0.12456152375683,50.9638267830115,42.7923472588348
35,65,0.5,115,0.09,-0.5,0.0248392741005669,0.125350305105984,52.1273988509962,44.5925712863328
35,65,0.5,120,0.09,-0.5,0.0246865283551403,0.127244690751907,53.3662544727962,46.4106942441396
35,65,0.5,125,0.09,-0.5,0.0258913284895628,0.127431110257997,54.3504994268872,48.1254599134538
35,65,0.55,110,0.09,-0.5,0.0243464687089445,0.136750198134816,50.8198364727095,42.779045996712
35,65,0.55,115,0.09,-0.5,0.0249917431334473,0.137612301481143,51.9878116721431,44.5794404057652
35,65,0.55,120,0.09,-0.5,0.0247732095930709,0.139490654835177,53.2237014280025,46.3956988959138
35,65,0.55,125,0.09,-0.5,0.0260384049363823,0.139591958171255,54.18466214209,48.0995306931128
35,65,0.6,110,0.09,-0.5,0.0246910851093487,0.138125286041924,50.6247991257955,42.7990574385644
35,65,0.6,115,0.09,-0.5,0.0253393406534288,0.139025196652286,51.7924399422621,44.5973857045712
35,65,0.6,120,0.09,-0.5,0.0251282033122075,0.140869577586173,53.0243757738341,46.409375009058
35,65,0.6,125,0.09,-0.5,0.026489775267797,0.140846487909614,53.9760797772454,48.1054571959982
35,65,0.65,110,0.09,-0.5,0.0252089047790433,0.123924838076178,50.4319218726703,42.7876981108244
35,65,0.65,115,0.09,-0.5,0.0257630165277833,0.125013710754826,51.608230477272,44.5864434102915
35,65,0.65,120,0.09,-0.5,0.0255633848852957,0.127085393293995,52.8246792091646,46.3902084784433
35,65,0.65,125,0.09,-0.5,0.0270091755819868,0.126871888635146,53.7741271867257,48.082422030955
35,65,0.7,110,0.09,-0.5,0.025499554023353,0.12361980021244,50.3248434681099,42.8282795185654
35,65,0.7,115,0.09,-0.5,0.0259233047044004,0.12483107295637,51.5135135135135,44.6322171410361
35,65,0.7,120,0.09,-0.5,0.0256578272013335,0.127032859488881,52.7391859537111,46.4409521112543
35,65,0.7,125,0.09,-0.5,0.0271814905138619,0.126623471136103,53.676112278702,48.1295382824478
35,65,0.75,110,0.09,-0.5,0.0258644862562227,0.123090497031469,50.1223146520304,42.808901272387
35,65,0.75,115,0.09,-0.5,0.0262775647208992,0.124289325181234,51.3062794044985,44.6128121406981
35,65,0.75,120,0.09,-0.5,0.0258931286220459,0.12662006814702,52.5380564451991,46.4262075437532
35,65,0.75,125,0.09,-0.5,0.0275008765468606,0.126116203288062,53.4541077404728,48.1076138908647
40,50,0.45,110,0.09,-0.5,0.0233219636490346,0.125133045397473,51.2615752518571,42.7491726865425
40,50,0.45,115,0.09,-0.5,0.0241990736382251,0.125826303722434,52.3998298306815,44.5449726192198
40,50,0.45,120,0.09,-0.5,0.0241513408692299,0.12765320570572,53.6288425338364,46.3622868613748
40,50,0.45,125,0.09,-0.5,0.0253597141874735,0.127768329487568,54.6319186772224,48.086652501537
40,50,0.5,110,0.09,-0.5,0.0238045602791498,0.12485639948717,51.1189306398046,42.6966899042284
40,50,0.5,115,0.09,-0.5,0.0246964596409827,0.125592679842145,52.2480722626129,44.4851357887846
40,50,0.5,120,0.09,-0.5,0.0246989558608834,0.127306438523533,53.467680573424,46.2949388320011
40,50,0.5,125,0.09,-0.5,0.0258910629876665,0.127472556835098,54.4523767792404,48.007623110014
40,50,0.55,110,0.09,-0.5,0.0240921964700101,0.124613029395448,51.0505549939446,42.6850658876323
40,50,0.55,115,0.09,-0.5,0.0249256562564009,0.125392846879946,52.1821084657944,44.4730494070147
40,50,0.55,120,0.09,-0.5,0.0249206613253905,0.12718655017851,53.4017107762823,46.2823898766855
40,50,0.55,125,0.09,-0.5,0.0261360476646185,0.127282770698042,54.3756799031233,47.9898221557694
40,50,0.6,110,0.09,-0.5,0.0241861619448271,0.136744620668741,50.9229758471321,42.6682143435402
40,50,0.6,115,0.09,-0.5,0.0249938875455315,0.137522252851993,52.0551596255669,44.4555522675
40,50,0.6,120,0.09,-0.5,0.0250082825906384,0.139109737144532,53.27417371081,46.2639702056554
40,50,0.6,125,0.09,-0.5,0.026371657951459,0.139083984907814,54.2289313542766,47.9622835607036
40,50,0.65,110,0.09,-0.5,0.0243423308883269,0.138237755282604,50.7266632154446,42.6567915905593
40,50,0.65,115,0.09,-0.5,0.0251411898938142,0.139041579122499,51.8588128015806,44.4440629208072
40,50,0.65,120,0.09,-0.5,0.0252152506601905,0.140549281297178,53.0742337043328,46.2509088714145
40,50,0.65,125,0.09,-0.5,0.0265969159744084,0.140455082917149,54.0350756621231,47.9511326262346
40,50,0.7,110,0.09,-0.5,0.0245112744411888,0.140361498338636,50.6560457396874,42.6190449819488
